视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68e533f417408e9ca139a5e8_d,22-Thread对象的其他属性或方法_batch,,171.12.2.6,河南 郑州,00:04:53,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/875,,2018-10-13 00:07:07
d1977c4d68c4dd2d3ff9a72220a8d28d_d,39协程介绍_batch,,113.232.47.90,辽宁 沈阳,00:04:43,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1264,,2018-10-13 00:03:03
d1977c4d68303ff978e7b2b87beca26f_d,22 表关系之多对多_batch,,114.97.104.80,安徽 合肥,00:06:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1785,,2018-10-13 00:07:39
d1977c4d68e80ed8a46b8e094f32ce86_d,55-css精灵图的介绍和使用_batch,ecfa277a6e6cdb2628e429e31d0f72a8,115.171.20.228,北京 北京,00:04:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2510,,2018-10-13 00:03:07
d1977c4d6806fd982b30c8b85c0729de_d,05-显示中文乱码排查过程_batch,,183.206.10.117,江苏 南京,00:19:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/743,,2018-10-13 00:00:51
d1977c4d68f2ca884df2276b465d26a6_d,10 存储引擎介绍_batch,88b6bc1851314558cd0024b99d22d502,106.47.249.138,天津 天津,00:06:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1773,,2018-10-13 00:02:45
d1977c4d682a2908911fb39d2bcfdf99_d,01 python s5 day 27 ftp项目需求,,119.120.169.46,广东 中山,00:39:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/827,,2018-10-13 00:02:26
d1977c4d688a0d5569c3ec1ab38110d9_d,05-路飞-第38章-添加lvs-dr模式规则_batch,,113.118.227.105,广东 深圳,00:00:20,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/3470,,2018-10-12 23:57:57
d1977c4d6882659bacf249e8eb08ff50_d,144常用模块学习-re正则表达式公式讲解2_batch,,113.247.13.25,湖南 长沙,00:02:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/327,,2018-10-13 00:07:13
d1977c4d68ddbef7395ee2e2e42a147b_d,55-ORM生成关联表模型_batch,843044e17d18ab8261810f9ab80b4c1a,59.33.67.133,广东 中山,00:00:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3075,,2018-10-13 00:00:32
d1977c4d68932f9835c75cd53bb9b734_d,02-架构组成前端服务_batch,2ba6b08d53a4fd27057a32537e2d55ae,61.149.4.238,北京 北京,00:11:04,0,移动端,Mac OS X (iPad),Mobile Safari,https://m.luffycity.com/study/videocourse?id=1255,,2018-10-13 00:06:18
d1977c4d686401cc6c24d50e9bac99fc_d,,,61.135.161.12,北京 北京,00:05:11,0,PC端,Windows,Chrome,https://www.luffycity.com/classmate/play/4259,,2018-10-12 23:52:50
d1977c4d6892af7847a1792becd016c5_d,04 windows平台mysql密码设置与破解_batch,3a7f24e84ac1bb79d39e9bc1b507d98c,123.185.86.192,辽宁 大连,00:11:26,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1765,,2018-10-13 00:00:10
d1977c4d68398ed0953c70c90ac822d3_d,09 库操作_batch,88b6bc1851314558cd0024b99d22d502,106.47.249.138,天津 天津,00:03:18,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1772,,2018-10-12 23:57:56
d1977c4d686ff095660bfc0d36b708e3_d,31-屌丝去洗浴中心之路_batch,18a21fdc1a14d35559c57f722b53003d,172.105.214.127,美国 未知,00:07:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2142,,2018-10-13 00:06:13
d1977c4d68c17292e5ec6d8e9269d659_d,,,111.170.168.122,湖北 襄阳,00:04:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4008,,2018-10-12 23:50:25
d1977c4d68a8dc1fa3120487e80592bd_d,54-background-position使用_batch,ecfa277a6e6cdb2628e429e31d0f72a8,115.171.20.228,北京 北京,00:06:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2510,,2018-10-12 23:52:02
d1977c4d686315134d45022c33b28201_d,84-小米商城作业结构分析二_batch,,111.170.168.122,湖北 襄阳,00:00:06,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4008,,2018-10-12 23:49:45
d1977c4d680c7daee4ce7d493504dc7b_d,43--第一关课前来呢西提-find命令与管道_batch,,112.65.61.42,上海 上海,00:10:56,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2169,,2018-10-12 23:52:22
