视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d681d920583a2b7402414b599_d,18-创建虚拟机流程（下）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:04:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-18 00:00:55
d1977c4d68e02fbf67cf36f932e81746_d,19-初次使用虚拟机常见问题及解决方法_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-18 00:01:22
d1977c4d687723d98ba6314376a15fcd_d,20-企业级标准安装centos系统（上）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-18 00:00:24
d1977c4d68ffa21d44e7b475776d6687_d,47-第一关课前练习题-第10题-别名知识补充_batch,,183.236.0.57,广东 广州,00:06:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2168,,2018-11-18 00:00:26
d1977c4d680c113f2fe0f46d134e10de_d,46元祖类型_batch,396496da82d3a4562e4fc9318bfb4ef0,116.76.168.22,广东 深圳,00:05:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/163,,2018-11-18 00:01:00
d1977c4d684efef1b78afbfb7f21a4a0_d,21-企业级标准安装centos系统（中）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:01:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:59:42
d1977c4d68dc60b640c469f3484a23b6_d,98函数-函数进阶-鸡汤_batch,1d03f6a7fc9e8997eb30f372559fc949,122.43.105.3,韩国 未知,00:00:09,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=218,,2018-11-18 00:00:51
d1977c4d682f524d95a723e74194d563_d,71文件处理-追加模式操作文件_batch,415e2e373c1a048693d4c00594cd3b7a,14.217.201.45,广东 东莞,00:02:54,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/187,,2018-11-18 00:00:17
d1977c4d68a28befb7e843c8fa9baee4_d,22流量分支-多分支,bddab68425809b9c18cbc20441d8d35d,60.26.5.216,天津 天津,00:07:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/184,,2018-11-18 00:00:46
d1977c4d68f5b52b314a5e2b6f7f9323_d,15-路飞-第36章-全网监控项目说明_batch,,171.223.98.168,四川 成都,00:13:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2115,,2018-11-17 23:58:58
d1977c4d689d297c13f8361f44c673ba_d,21流量控制-单双分支,bddab68425809b9c18cbc20441d8d35d,60.26.5.216,天津 天津,00:00:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/184,,2018-11-18 00:00:57
d1977c4d68a28befb7e843c8fa9baee4_d,22流量分支-多分支,bddab68425809b9c18cbc20441d8d35d,60.26.5.216,天津 天津,00:00:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/184,,2018-11-18 00:01:10
d1977c4d68380363a1737ac4a4e0584b_d,20-用户管理之chkconfig背后的故事_batch,b535c09c63dd1c6dc266412eb911233a,211.103.82.168,天津 天津,00:13:00,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse?id=2290,,2018-11-17 23:59:01
d1977c4d68309caab06f1a2714db050e_d,03 python s5 day 27 ftp项目用户认证,782536e8a946e575973e99f3102b0815,222.64.80.147,上海 上海,00:03:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/843,,2018-11-17 23:59:32
d1977c4d68fa884d17683fd62837da74_d,,,112.97.244.70,广东 深圳,00:07:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2423,,2018-11-18 00:00:18
d1977c4d68ca2237ad5552219700d033_d,22-企业级标准安装centos系统（下）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:03:26,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:59:22
d1977c4d684efef1b78afbfb7f21a4a0_d,21-企业级标准安装centos系统（中）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:59:58
d1977c4d687723d98ba6314376a15fcd_d,20-企业级标准安装centos系统（上）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-18 00:00:22
d1977c4d6828ce4f07290c9ec1560ade_d,09.requests模块处理ajax的post请求,5baa112421ca01b40b89fed41485709c,111.26.165.67,吉林 四平,00:07:34,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5064,,2018-11-17 23:59:08
d1977c4d68aa6af24825575cb3859274_d,08 博客系统之登录页面的设计_batch,,110.53.129.29,湖南 湘潭,00:01:14,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2899,,2018-11-17 23:53:43
d1977c4d68dc60b640c469f3484a23b6_d,98函数-函数进阶-鸡汤_batch,1d03f6a7fc9e8997eb30f372559fc949,122.43.105.3,韩国 未知,00:02:04,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=218,,2018-11-17 23:53:44
d1977c4d68e0c8161ab92c9bdd2ce632_d,54队列的内置模块_batch,,111.20.59.139,陕西 未知,00:08:47,0,PC端,Windows,Firefox,https://www.luffycity.com/classmate/play/660,,2018-11-17 23:54:30
d1977c4d68e02fbf67cf36f932e81746_d,19-初次使用虚拟机常见问题及解决方法_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:01:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:53:02
d1977c4d68db9866cbf5e15b699fa89d_d,02-inode与block讲解_batch,,101.245.94.217,上海 上海,00:07:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/774,,2018-11-17 23:50:06
d1977c4d68309caab06f1a2714db050e_d,03 python s5 day 27 ftp项目用户认证,782536e8a946e575973e99f3102b0815,222.64.80.147,上海 上海,00:01:14,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/843,,2018-11-17 23:50:40
d1977c4d681d920583a2b7402414b599_d,18-创建虚拟机流程（下）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:52:22
d1977c4d68f54698b1228578a687fd2b_d,20-arguments的使用_batch,,59.42.237.253,广东 广州,00:06:34,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1912,,2018-11-17 23:53:46
d1977c4d686a37135fd9ff40f6059dc5_d,11-操作系统组成-Linux发展过程,2bb6b1aefad50adc35dee129de4d478a,121.25.80.66,河北 张家口,00:10:47,0,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/2137,,2018-11-17 23:53:34
d1977c4d68340a5bd7628ed024e6ab9b_d,05 如何使用类_batch,445472af505ad5d1c58cfad14d7ee7b5,183.128.93.190,浙江 杭州,00:11:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/406,,2018-11-17 23:51:01
d1977c4d680b65981f8251a0ece43fe3_d,17-创建虚拟机流程（上）_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:01:13,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:52:56
d1977c4d68895bee153d691ff1f0ed79_d,,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:52:57
d1977c4d6827d519bb70b379b74d5963_d,14-路飞-第36章-图形优雅显示-聚合图形与幻灯片_batch,,171.223.98.168,四川 成都,00:07:56,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2115,,2018-11-17 23:54:40
d1977c4d685aaf7c54162e49a3203d46_d,08requests模块ajax的get请求,5baa112421ca01b40b89fed41485709c,111.26.165.67,吉林 四平,00:01:06,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5064,,2018-11-17 23:52:51
d1977c4d6818b8cdc7ba722ffb5ae7a4_d,36-第一关前练习题-第一题_batch,c6e6a303488eee0b78b38df9afb49992,120.12.23.90,河北 张家口,00:00:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-17 23:50:53
d1977c4d68362af4ba7503061c3cadee_d,02-服务器硬件-详解,2bb6b1aefad50adc35dee129de4d478a,121.25.80.66,河北 张家口,00:00:29,0,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/690,,2018-11-17 23:50:38
d1977c4d68dd8374833b96683fd0fb6e_d,09-常用标签二-表单控件_batch,c75562d267bc860a6c1748915345cac5,117.37.230.93,陕西 咸阳,00:08:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1861,,2018-11-17 23:53:20
d1977c4d68362af4ba7503061c3cadee_d,02-服务器硬件-详解,2bb6b1aefad50adc35dee129de4d478a,121.25.80.66,河北 张家口,00:00:09,0,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/690,,2018-11-17 23:52:39
d1977c4d681e642534bef8e2f2a2682c_d,05-服务器核心硬件-buffer-cache-磁盘,,220.160.14.67,福建 福州,00:23:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/693,,2018-11-17 23:45:31
d1977c4d686af0294631b6d51b203e40_d,19-用户管理之如何让一个脚本开机自启动_batch,b535c09c63dd1c6dc266412eb911233a,211.103.82.168,天津 天津,00:10:20,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse?id=2289,,2018-11-17 23:45:06
d1977c4d688400a99412609fcd0c7583_d,13变量与变量的作用,57035e71e38d128b0b73553f8f09eeaa,120.244.107.99,北京 北京,00:01:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/70,,2018-11-17 23:44:52
d1977c4d685aaf7c54162e49a3203d46_d,08requests模块ajax的get请求,5baa112421ca01b40b89fed41485709c,111.26.165.67,吉林 四平,00:03:28,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5064,,2018-11-17 23:45:32
d1977c4d68ef7b34b11b3badb5e88d3a_d,,,218.92.4.252,江苏 连云港,00:17:15,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/5084,,2018-11-17 23:45:15
d1977c4d6847b0f26cfefc833a0c31ae_d,14变量的定义规范,57035e71e38d128b0b73553f8f09eeaa,120.244.107.99,北京 北京,00:08:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/71,,2018-11-17 23:51:22
