视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68508b8b8eca12a982ffb7dd_d,,4e68a299578ad456e4e58d18de232d2f,106.38.63.133,北京 北京,00:32:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1816,,2019-01-24 00:02:19
d1977c4d688156d26d25a491e1b33d27_d,,4e68a299578ad456e4e58d18de232d2f,106.38.63.133,北京 北京,00:00:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1816,,2019-01-24 00:02:25
d1977c4d68775736e6f891235483bd58_d,112函数-函数进阶-迭代器_batch,,113.65.30.29,广东 广州,00:16:53,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/196,,2019-01-24 00:00:54
d1977c4d68352f1c7645edd245a356a2_d,113函数-函数进阶-作业需求_batch,,113.65.30.29,广东 广州,00:00:07,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/196,,2019-01-24 00:00:32
d1977c4d68775736e6f891235483bd58_d,112函数-函数进阶-迭代器_batch,,113.65.30.29,广东 广州,00:00:01,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/196,,2019-01-24 00:01:13
d1977c4d683a4aae78d8b214e4cb452d_d,49 博客系统之文章详情页渲染的标签字符串转义2_batch,843044e17d18ab8261810f9ab80b4c1a,59.33.67.146,广东 中山,00:04:40,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3000,,2019-01-24 00:02:31
d1977c4d68e008f2a8eda5982bfb77a4_d,,0f3352b196e7bb8400ea67bc3cc9f77f,223.116.105.200,新疆 昌吉回族自治州,00:02:46,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/4986,,2019-01-24 00:01:42
d1977c4d6844a3013a0bb0469c477c89_d,69文件处理-智能检测编码的工具_batch,,223.255.127.143,北京 北京,00:08:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/185,,2019-01-24 00:01:52
d1977c4d6837cc69a7a011b5af28efe1_d,76-iptables防火墙实现外网主机访问内网_batch,,106.38.124.214,北京 北京,00:00:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2097,,2019-01-24 00:01:24
d1977c4d689e0335921e52199f3e85f1_d,22property的使用_batch,40ba978e824e04936a12bb366bbdae73,101.28.191.95,河北 邯郸,00:09:34,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/578,,2019-01-23 23:59:56
