视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d6857b03eabd2be81939e75ff_d,18数据类型-布尔类型,,123.122.211.120,北京 北京,00:03:25,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/70,,2018-11-26 00:00:16
d1977c4d685b3a321fbf991e9c1acb98_d,,,117.175.140.236,四川 成都,00:12:59,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1791,,2018-11-26 00:01:24
d1977c4d68a292bbad86885b3a64f189_d,23 博客系统之FileField字段_batch,,218.0.250.23,浙江 杭州,00:13:12,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2909,,2018-11-25 23:59:51
d1977c4d680de83e7fdb49c30f8f8540_d,01-JavaScript历史介绍_batch,9f7410e2fea8f5caaf3b282fd60f7921,14.116.141.61,广东 广州,00:05:52,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse?id=1888,,2018-11-26 00:01:12
d1977c4d682efef3a901a383247b106a_d,03-路飞-第38章-lvs-DR模式原理_batch,6d9fc5d5b9e2d1a99218fffbbce712a6,117.181.51.75,广西 南宁,00:08:43,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/3447,,2018-11-25 23:55:18
d1977c4d68494c0680b08de865e931bb_d,24绑定方法与非绑定方法的使用_batch,,106.38.63.133,北京 北京,00:21:34,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/664,,2018-11-25 23:54:45
d1977c4d6810e1dd2bd324aab95459d9_d,10ATM作业讲解- 交易中心代码讲解_batch,,223.106.184.73,江苏 南通,00:07:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/421,,2018-11-25 23:54:17
d1977c4d68352f1c7645edd245a356a2_d,113函数-函数进阶-作业需求_batch,,183.67.49.103,重庆 重庆,00:12:14,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/231,,2018-11-25 23:53:32
d1977c4d682608a50b06c601c17db7ef_d,,,123.115.70.0,北京 北京,00:07:30,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2004,,2018-11-25 23:54:14
d1977c4d684e201569e0931a6547b6f0_d,21-进程与线程的区别_batch,aab677cc0832f04765e921790191c9e8,223.64.148.208,江苏 无锡,00:10:39,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/867,,2018-11-25 23:53:56
