视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68cf120b07dc8c71a234b465_d,23流量控制-分数打印小程序,,223.255.127.152,北京 北京,00:00:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1431,,2018-09-22 00:01:08
d1977c4d686a37135fd9ff40f6059dc5_d,11-操作系统组成-Linux发展过程,,222.128.174.35,北京 北京,00:18:39,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/698,,2018-09-22 00:01:00
d1977c4d689ea5e5e3852252c0f5c21d_d,,a2fcee2c6ff28a9e301dedd6aed8d567,116.1.63.234,广西 桂林,00:10:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2946,,2018-09-22 00:01:50
d1977c4d68346581c6485854b804b394_d,08-常用标签二之form标签_batch,,120.5.119.251,河北 唐山,00:46:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2216,,2018-09-22 00:00:38
d1977c4d68e55b22779e8c44df36039a_d,,,106.119.44.171,河北 未知,00:06:46,16.15 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=3750,,2018-09-21 23:50:15
d1977c4d6832261118ef775a685fca30_d,09-服务器尾部介绍,,222.128.174.35,北京 北京,00:04:38,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/698,,2018-09-22 00:01:13
d1977c4d68bb2281581aba9886994244_d,,,223.72.81.27,北京 北京,00:05:51,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2216,,2018-09-21 23:50:20
d1977c4d689ffe7fe8acf6baa418979f_d,,,106.119.44.171,河北 未知,00:03:20,10.64 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=3749,,2018-09-21 23:53:54
d1977c4d685808f795e7f0198bd684b3_d,,,113.104.217.168,广东 深圳,00:06:07,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/1793,,2018-09-21 23:56:24
d1977c4d68d0e3ef422c291e90323078_d,02三级菜单作业讲解之普通青年版2_batch,,117.61.136.190,江苏 未知,00:05:54,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/184,,2018-09-21 23:50:14
d1977c4d68ec41551b20203591cdb905_d,64作业需求_batch,,117.61.136.190,江苏 未知,00:00:04,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/184,,2018-09-21 23:47:50
d1977c4d683ea339feb0d9eb187a7241_d,61 博客系统之Ajax显示根评论_batch,,111.199.186.191,北京 北京,00:00:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2674,,2018-09-21 23:47:29
d1977c4d681675086a4c9afe5567623c_d,08-服务器内部介绍,,222.128.174.35,北京 北京,00:05:59,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/698,,2018-09-21 23:52:38
d1977c4d6888557da73dd53fe6a85256_d,07-服务器头部介绍,,222.128.174.35,北京 北京,00:00:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/698,,2018-09-21 23:50:04
d1977c4d6829574aca448a2dd88ed248_d,,,106.39.189.191,北京 北京,00:14:39,269.51 MB,移动端,Mac OS X (iPhone),UC,https://m.luffycity.com/study/videocourse?id=557,,2018-09-21 23:52:54
d1977c4d689fdea70eb516dc0233c27a_d,,,106.39.189.191,北京 北京,00:00:09,41.43 MB,移动端,Mac OS X (iPhone),UC,https://m.luffycity.com/study/videocourse?id=558,,2018-09-21 23:42:01
d1977c4d68c9fc9e728dfcce752ff45f_d,,,106.39.189.191,北京 北京,00:02:27,20.75 MB,移动端,Mac OS X (iPhone),UC,https://m.luffycity.com/study/videocourse?id=556,,2018-09-21 23:41:45
d1977c4d68a9c80597b1a1acd756297e_d,04 定义类与实例化出对象_batch,,183.131.109.135,浙江 嘉兴,00:03:48,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/405,,2018-09-21 23:39:46
d1977c4d68f8579ae174f12983e616c0_d,,,106.39.189.191,北京 北京,00:01:32,23.95 MB,移动端,Mac OS X (iPhone),UC,https://m.luffycity.com/study/videocourse?id=555,,2018-09-21 23:40:57
d1977c4d68095ff81661d06b7547abcb_d,60 博客系统之render显示根评论_batch,,111.199.186.191,北京 北京,00:04:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2674,,2018-09-21 23:39:11
d1977c4d68babdca07e6d79b94e65cc5_d,07-常用标签二-table标签_batch,,120.5.119.231,河北 唐山,00:18:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2216,,2018-09-21 23:42:26
d1977c4d685382271a6a8608fd7fdf6e_d,125常用模块学习-os模块详解_batch,,183.11.131.235,广东 深圳,00:00:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/309,,2018-09-21 23:39:17
d1977c4d68477d44248676b3edc4cb9d_d,18-在线班-第15章-Shell编程之特殊变量_batch,,1.30.176.49,内蒙古 呼和浩特,00:09:49,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/2330,,2018-09-21 23:33:59
d1977c4d68f83bd87be4ccb7b31ce407_d,,,218.92.4.251,江苏 连云港,00:03:40,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/3851,,2018-09-21 23:41:04
