视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d6839107d484e7706f605cae3_d,,,210.22.156.102,上海 上海,00:08:42,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3910,,2018-10-01 00:08:49
d1977c4d6811eab3f1f69670c9319c76_d,,3a7f24e84ac1bb79d39e9bc1b507d98c,123.185.87.191,辽宁 大连,00:04:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/665,,2018-10-01 00:07:57
d1977c4d687b96da57fc02121b5cedfe_d,41 博客系统之个人站点页面的渲染布局3_batch,,58.100.94.195,浙江 杭州,00:00:51,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2920,,2018-09-30 23:59:06
d1977c4d68105a8ec4eddb1310b583bb_d,01 python s16 day017 python基础 昨日内容回顾_batch,,1.180.210.41,内蒙古 呼和浩特,00:19:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4417,,2018-10-01 00:08:12
d1977c4d68fd1941ccfc485b4b3fa65e_d,01 多表操作的章节作业布置-基于多表的图书管理系统_batch,,112.10.84.110,浙江 杭州,00:04:53,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/2594,,2018-10-01 00:06:23
d1977c4d6885481226a8a3d669386aa3_d,01员工信息表作业讲解-作业思路解析_batch,,111.199.60.89,北京 北京,00:06:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/831,,2018-10-01 00:09:54
d1977c4d688a6c6e94711d1c801219cc_d,02 python s16 day001 python基础  python第一个程序编写_batch,baeb3b32be12b037b6b2a533e31d73b8,221.218.74.157,北京 北京,00:32:59,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3930,,2018-09-30 23:29:51
d1977c4d686d41ae5c10afc70ad6bc27_d,19-个人经历分享_batch,,1.80.215.50,陕西 西安,00:05:29,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1853,,2018-09-30 23:31:13
d1977c4d689e4c61fdab3442ca86d26d_d,Python 全栈S16开班宣讲1_batch,baeb3b32be12b037b6b2a533e31d73b8,221.218.74.157,北京 北京,00:00:39,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3930,,2018-09-30 23:29:52
d1977c4d68f1f50a6bb3f8aa98e5b0a2_d,04三级菜单作业讲解之装逼版2_batch,90c5c8d7d3fe62a99fe9e47b2ad6bc35,219.133.46.137,广东 深圳,00:07:55,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse?id=297,,2018-09-30 23:28:33
d1977c4d68ee4bd7ad77039383ff4eaf_d,02 面向过程编程_batch,,123.197.237.254,广东 清远,00:13:52,0,PC端,Windows,搜狗,https://www.luffycity.com/micro/play/403,,2018-09-30 23:28:18
d1977c4d68d66d21505ce4558db08a79_d,04-head标签相关内容_batch,,1.80.215.50,陕西 西安,00:02:25,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1853,,2018-09-30 23:28:36
d1977c4d6893d1604554d8f7d8041864_d,96函数-内置方法5_batch,,42.94.229.13,甘肃 酒泉,00:00:32,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/216,,2018-09-30 23:29:49
d1977c4d686cd9b74c0c7b17a9e71821_d,01 编程范式 最终使用版_batch,,123.197.237.254,广东 清远,00:03:09,0,PC端,Windows,搜狗,https://www.luffycity.com/micro/play/403,,2018-09-30 23:29:42
d1977c4d68c4fc35ff823ce9f34c44f1_d,12-定时任务格式与常见写法_batch,,49.95.120.242,江苏 南京,00:08:33,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/963,,2018-09-30 23:22:18
d1977c4d6876d081ffe096c531b482d0_d,03-HTML文档结构_batch,,1.80.215.50,陕西 西安,00:00:20,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1853,,2018-09-30 23:22:20
d1977c4d68d66d21505ce4558db08a79_d,04-head标签相关内容_batch,,1.80.215.50,陕西 西安,00:00:08,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1853,,2018-09-30 23:24:02
d1977c4d688bfd61d9ac45395839c7cc_d,02-HTML介绍_batch,,1.80.215.50,陕西 西安,00:00:05,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1853,,2018-09-30 23:20:59
d1977c4d68377422b7cc29e5db42c65a_d,,,183.225.130.217,云南 临沧,00:09:38,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/3977,,2018-09-30 23:23:24
d1977c4d680758b9e53a0326a0a5030f_d,,,139.227.167.41,上海 上海,00:08:42,0,PC端,Mac OS X,Safari,https://www.luffycity.com/course/detail/finance/68,,2018-09-30 23:15:15
d1977c4d68d13b34d5a0f0c50fba6a15_d,11小练习2_batch,,115.214.149.179,浙江 宁波,00:04:56,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/879,,2018-09-30 23:16:18
d1977c4d68e36f947b70fad6e49af12a_d,01ATM-作业讲解做作业的步骤_batch,,113.89.99.174,广东 深圳,00:04:46,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/412,,2018-09-30 23:14:43
