视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d683bf758c2e5a13f7639ae8f_d,01 开场白,a7660e472cde6fe059618f324c4452fd,61.138.251.19,新疆 乌鲁木齐,00:10:33,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/6220,,2018-12-21 22:39:33
d1977c4d68d96fdbfab4123016be21a8_d,01 第五章第一节对象的内存地址id-,a7660e472cde6fe059618f324c4452fd,61.138.251.19,新疆 乌鲁木齐,00:01:08,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/6283,,2018-12-21 22:41:14
d1977c4d68d96fdbfab4123016be21a8_d,01 第五章第一节对象的内存地址id-,a7660e472cde6fe059618f324c4452fd,61.138.251.19,新疆 乌鲁木齐,00:00:12,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/6283,,2018-12-21 22:38:32
d1977c4d68e9a13528e3fbb80661cbef_d,13-定时任务中的特殊符号使用指南_batch,,219.144.214.154,陕西 西安,00:08:38,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2279,,2018-12-22 00:02:55
d1977c4d68b7b3cca26b971070c36f1a_d,,,14.20.91.75,广东 深圳,00:10:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5039,,2018-12-22 00:04:33
d1977c4d685b3a321fbf991e9c1acb98_d,,,27.194.239.180,山东 烟台,00:00:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1772,,2018-12-22 00:04:16
d1977c4d682be03edd336192f55fd468_d,25-GIL的基本概念_batch,1bcc79b584296ae876750e4de84e0bf2,183.209.141.219,江苏 南京,00:25:18,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1083,,2018-12-22 00:04:51
d1977c4d68c0188c10888f2d3f474dc9_d,,,218.75.24.110,浙江 温州,00:06:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3765,,2018-12-22 00:03:13
d1977c4d68fc1357131431ea7fb27534_d,27 group by分组_batch,,27.194.239.180,山东 烟台,00:00:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1772,,2018-12-22 00:02:28
d1977c4d6816d59116304c2ebf994765_d,,,59.53.222.227,江西 南昌,00:12:50,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4286,,2018-12-22 00:06:24
d1977c4d68776ed5b8d606b387674769_d,27-url控制器之path方法_batch,,59.53.22.40,江西 南昌,00:04:51,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/2543,,2018-12-22 00:06:29
d1977c4d68e9df8fd638bf3f82efdf26_d,09-awk使用正则表达式作为模式_batch,,221.239.221.20,上海 上海,00:17:13,0,移动端,Mac OS X (iPad),Chrome Mobile,https://www.luffycity.com/micro/play/966,,2018-12-22 00:06:09
d1977c4d68ac7508b271456dbc441d76_d,45-JS作业思路分析和HTML5存储技术_batch,,183.226.75.34,重庆 重庆,00:14:18,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1930,,2018-12-22 00:03:46
d1977c4d681897ef876399fc12a787f4_d,13-人工智能的核心-机器学习,e0c1d44887f319d55261326a41557655,120.231.109.164,中国 未知,00:00:18,0,PC端,Windows,QQ,https://www.luffycity.com/course/video/23/425/FreeCourse,,2018-12-22 00:03:23
d1977c4d680b1c8064b0baed2424ac76_d,32-DOM节点的操作_batch,,183.226.75.34,重庆 重庆,00:00:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1930,,2018-12-22 00:04:31
d1977c4d6806cfa03d39b1a9b0d5c2e5_d,13、Git分支01_batch,,116.199.58.127,广东 广州,00:15:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3561,,2018-12-22 00:06:30
d1977c4d68c4fc35ff823ce9f34c44f1_d,12-定时任务格式与常见写法_batch,,219.144.214.154,陕西 西安,00:06:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2279,,2018-12-22 00:05:45
d1977c4d689610a8c2a7cc204e60a0f4_d,26-路由控制之名称空间2_batch,,59.53.22.40,江西 南昌,00:02:34,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/2559,,2018-12-22 00:04:15
d1977c4d68cd7d1dbdfb05064cbe64f3_d,05 递归的作用_batch,,117.36.119.140,陕西 西安,00:11:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/209,,2018-12-22 00:06:23
d1977c4d6852e06a4263a6e5935ebe65_d,51-总结_batch,,60.176.230.168,浙江 杭州,00:01:59,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2176,,2018-12-21 23:54:58
d1977c4d68cdcf13e9dd96f9cf992ee1_d,,534b44a19bf18d20b71ecc4eb77c572f,220.170.50.67,湖南 长沙,00:07:19,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/5104,,2018-12-21 23:55:24
d1977c4d68f096a82b8e5deb248aa783_d,73文件处理-文件操作做其他功能_batch,,223.74.86.26,广东 湛江,00:18:35,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/188,,2018-12-21 23:58:04
d1977c4d68867cc798caa37acbf95703_d,25-路由控制之名称空间1_batch,,59.53.22.40,江西 南昌,00:00:15,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/2558,,2018-12-22 00:04:23
d1977c4d68b0ec538d2b96ebab4cf422_d,10-虚拟软件网络配置-配置虚拟网络信息_batch,7fd51c89695b098a88a38f57ae4bfb2d,218.69.50.189,天津 天津,00:13:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1261,,2018-12-22 00:02:44
d1977c4d6845682caed9266e18700350_d,49-第一关课前练习题-第11题-取出某一行或连续的几行_batch,,60.176.230.168,浙江 杭州,00:00:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2143,,2018-12-22 00:02:23
d1977c4d68ab1b240a3b16a73168c35d_d,nginx_08_反向代理,534b44a19bf18d20b71ecc4eb77c572f,220.170.50.67,湖南 长沙,00:00:40,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/5105,,2018-12-21 23:55:09
