视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d686001ca39621fe0828146b6_d,93函数-内置方法2_batch,,111.163.143.17,天津 天津,00:25:46,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/190,,2018-12-20 00:26:58
d1977c4d68e44c76ef5249131874f41f_d,02 python s5 day 27 ftp项目框架搭建,c072430f5c2da809c05262c7c4235878,59.63.206.245,江西 南昌,00:00:16,0,PC端,Windows,猎豹,https://www.luffycity.com/micro/play/845,,2018-12-20 00:29:59
d1977c4d680b350661d09f77a9d97b5e_d,87-函数-高阶函数_batch,,112.97.215.210,广东 深圳,00:12:41,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse/207,,2018-12-20 00:29:05
d1977c4d684f181263fb620ff11e582a_d,03-访问oldboyfile的寻宝过程_batch,7acc76c14638993b7b8a807246da71a9,49.72.114.134,江苏 苏州,00:02:24,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/778,,2018-12-20 00:29:49
d1977c4d6838a3f8e2c0444220045f98_d,17-nginx服务虚拟主机配置方法_batch,8739a4dde0ee3ca21b82edb3686a3139,117.188.31.145,中国 未知,00:13:01,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse/2465,,2018-12-20 00:35:10
d1977c4d680b65981f8251a0ece43fe3_d,17-创建虚拟机流程（上）_batch,,218.98.53.53,山东 济南,00:10:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2142,,2018-12-20 00:29:41
d1977c4d689bd5320a329c6d9641ee97_d,09ATM作业讲解- 取现功能代码讲解_batch,dae27e9ff9b5341559cef78c928f516e,117.136.72.91,云南 未知,00:05:33,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/232,,2018-12-20 00:29:00
d1977c4d68fd9c67b06d7876863da160_d,38-计算磁盘大小_batch,,101.245.64.250,上海 上海,00:05:11,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2307,,2018-12-20 00:27:32
d1977c4d68e777790c02ef3a0843519e_d,04-MySQL安装后基本配置_batch,,110.179.119.59,山西 太原,00:00:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3490,,2018-12-20 00:17:52
d1977c4d68d806bedadf447992b6895e_d,33 ASCII码与二进制_batch,,101.229.228.122,上海 上海,00:19:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/150,,2018-12-20 00:17:20
d1977c4d68fc84cb6ae7117f6e50c92b_d,66-Ajax简介_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.32.229,上海 上海,00:05:42,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/3081,,2018-12-20 00:28:51
d1977c4d683aec76b7493d81c09fad4f_d,47hash函数_batch,,112.23.117.164,江苏 苏州,00:07:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/165,,2018-12-20 00:22:57
d1977c4d6828ac74eb6c0edbfe9664fe_d,49-font-family介绍_batch,aab677cc0832f04765e921790191c9e8,223.64.148.106,江苏 无锡,00:03:39,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2512,,2018-12-20 00:29:13
d1977c4d68ee74cdc9066558ab1070d0_d,,bf6245bacf67142b195ddd084ddc03db,42.90.212.231,甘肃 酒泉,00:04:20,0,移动端,Android,QQ,https://m.luffycity.com/study/videocourse/5074,,2018-12-20 00:30:32
d1977c4d681d24766c122a86f60a6c22_d,92函数-内置方法1_batch,d9ef706af3c28354405270d320e606b9,117.29.42.86,福建 福州,00:08:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/831,,2018-12-20 00:27:15
d1977c4d68309caab06f1a2714db050e_d,03 python s5 day 27 ftp项目用户认证,c072430f5c2da809c05262c7c4235878,59.63.206.245,江西 南昌,00:03:10,0,PC端,Windows,猎豹,https://www.luffycity.com/micro/play/845,,2018-12-20 00:27:50
d1977c4d6894ff2b021a3eb01d4ea1d3_d,82-函数-在函数里修改全局变量_batch,d9ef706af3c28354405270d320e606b9,117.29.42.86,福建 福州,00:00:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/831,,2018-12-20 00:29:49
d1977c4d686e08d715facbd588ca4ac1_d,,,101.245.64.250,上海 上海,00:03:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2307,,2018-12-20 00:29:50
d1977c4d6885481226a8a3d669386aa3_d,01员工信息表作业讲解-作业思路解析_batch,d9ef706af3c28354405270d320e606b9,117.29.42.86,福建 福州,00:00:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/831,,2018-12-20 00:28:12
d1977c4d68b4e21fe9a31dcd9f86c095_d,16-学习环境的选择与推荐的配置_batch,,218.98.53.53,山东 济南,00:04:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2142,,2018-12-20 00:29:56
d1977c4d68d0ad0efdcc27766b7dddab_d,75函数-基本介绍_batch,a58cc45d364d8c04b6f77c2c267ceae8,113.70.218.23,广东 佛山,00:07:21,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/195,,2018-12-20 00:30:03
d1977c4d681b2f38c95bfc866256bc98_d,10-redis数据类型-LIST类型应用_batch,,117.140.147.251,广西 南宁,00:07:42,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4031,,2018-12-20 00:29:06
d1977c4d68e36f947b70fad6e49af12a_d,01ATM-作业讲解做作业的步骤_batch,a58cc45d364d8c04b6f77c2c267ceae8,113.70.218.23,广东 佛山,00:00:07,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/412,,2018-12-20 00:17:54
d1977c4d6828ac74eb6c0edbfe9664fe_d,49-font-family介绍_batch,aab677cc0832f04765e921790191c9e8,223.64.148.106,江苏 无锡,00:02:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2511,,2018-12-20 00:16:39
d1977c4d686baa264cc4b65b5583b83f_d,11-while循环_batch,,117.37.229.243,陕西 咸阳,00:00:56,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1904,,2018-12-20 00:22:19
d1977c4d6892d613e4eef1c096442620_d,,bf2351de4796d935dc038637c9d2c2ae,120.36.226.28,福建 厦门,00:07:11,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2316,,2018-12-20 00:27:04
