视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d6871afa0668a0e5002f74f77_d,,6273d6b2df94e2ead42465ea9c24f882,119.39.101.157,湖南 长沙,00:02:08,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2919,,2018-11-27 00:15:33
d1977c4d6878a6fd2c324624e9f23ae2_d,,e1417f8078e0f296cf84e0ea13578ad9,111.199.152.179,北京 北京,00:00:42,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4553,,2018-11-27 00:15:04
d1977c4d68e69422bb95c71c4a01dbd8_d,1.urllib模块简介,,221.222.255.224,北京 北京,00:03:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5184,,2018-11-27 00:21:57
d1977c4d6893d1604554d8f7d8041864_d,96函数-内置方法5_batch,,221.221.212.26,北京 北京,00:04:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/215,,2018-11-27 00:21:38
d1977c4d685a0be6d0da3f6eb3d6e2a8_d,27-jQuery的位置信息_batch,,123.115.70.0,北京 北京,00:09:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2012,,2018-11-27 00:20:18
d1977c4d6854b79b965d3825113e5fd2_d,10小练习1_batch,,39.73.58.138,山东 烟台,00:08:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/879,,2018-11-27 00:21:19
d1977c4d68e49efb9a8fa4333a1a4abe_d,95函数-内置方法4_batch,,221.221.212.26,北京 北京,00:00:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/215,,2018-11-27 00:15:54
d1977c4d6851f910265450e3ac08f35e_d,09 面向对象可扩展性总结_batch,,39.73.58.138,山东 烟台,00:00:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/879,,2018-11-27 00:15:50
d1977c4d68e97a6b6d571aa691cbb6b5_d,22-1-正则表达式创建_batch,3a7f24e84ac1bb79d39e9bc1b507d98c,123.185.145.241,辽宁 大连,00:09:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1905,,2018-11-27 00:21:16
d1977c4d688d94bf924c826838c71549_d,27元类介绍_batch,a8be27ec3d0cae48e5868dc9c798610b,113.110.248.204,广东 深圳,00:27:43,0,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/669,,2018-11-27 00:15:50
d1977c4d68f8fd003942cfa347b507a6_d,,c7e881ce8bd5414fe42c7b31606e1619,36.5.115.53,安徽 合肥,00:10:19,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=2369,,2018-11-27 00:20:54
d1977c4d6821193947deff1dc09aacd0_d,25 博客系统之media配置2_batch,,218.0.250.23,浙江 杭州,00:00:01,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2912,,2018-11-27 00:20:35
d1977c4d6821193947deff1dc09aacd0_d,25 博客系统之media配置2_batch,,218.0.250.23,浙江 杭州,00:00:09,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2912,,2018-11-27 00:15:56
d1977c4d685722e396c372f276381355_d,99-基于用户认证组件的登陆验证信息存储_batch,6273d6b2df94e2ead42465ea9c24f882,119.39.101.157,湖南 长沙,00:03:59,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2919,,2018-11-27 00:20:25
d1977c4d68fd1941ccfc485b4b3fa65e_d,01 多表操作的章节作业布置-基于多表的图书管理系统_batch,9113b5835843309fa06504ea7ee28c1d,14.152.94.112,广东 东莞,00:03:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3075,,2018-11-27 00:21:12
d1977c4d68fb6ca3177ecfad94657db4_d,01 基于对象的跨表查询简介_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.32.229,上海 上海,00:02:33,0,PC端,Mac OS X,Firefox,https://www.luffycity.com/micro/play/3075,,2018-11-27 00:21:34
d1977c4d68784b096f5154fec23b44ea_d,56-多表操作之一对多添加纪录_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.32.229,上海 上海,00:00:56,0,PC端,Mac OS X,Firefox,https://www.luffycity.com/micro/play/3075,,2018-11-27 00:16:05
d1977c4d6864cf38e04ff255a1c99c94_d,57-多表操作之多对多添加纪录_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.32.229,上海 上海,00:00:11,0,PC端,Mac OS X,Firefox,https://www.luffycity.com/micro/play/3075,,2018-11-27 00:15:28
d1977c4d682a421e8de2c57576a2de5a_d,19-盒模型的计算_batch,,36.113.10.243,浙江 未知,00:08:52,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2231,,2018-11-27 00:15:52
d1977c4d68278325616b4f10dae47df8_d,80-ansible批量管理服务部署实践-03_batch,,120.229.24.221,中国 未知,00:36:16,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2433,,2018-11-26 23:53:12
d1977c4d6872b68346eba8a479b8543a_d,59-相对定位的用途_batch,,117.37.226.156,陕西 咸阳,00:07:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2510,,2018-11-27 00:15:46
d1977c4d68e49efb9a8fa4333a1a4abe_d,95函数-内置方法4_batch,,221.221.212.26,北京 北京,00:08:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/215,,2018-11-26 23:52:24
d1977c4d6846ee36a9a76136684c95b9_d,10 博客系统之验证码图片的生成2_batch,9cb86147d7c1294cc121324116fedc3f,180.172.143.165,上海 上海,00:16:06,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2901,,2018-11-27 00:16:00
d1977c4d682abfcbb9e69956b1b37d77_d,50-图书管理系统之编辑功能_batch,,120.5.55.89,河北 唐山,00:12:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2580,,2018-11-27 00:14:05
d1977c4d6835faf5a95bea0e41cf1fdb_d,27 博客系统之系统首页的导航区域_batch,6273d6b2df94e2ead42465ea9c24f882,119.39.101.157,湖南 长沙,00:05:56,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2919,,2018-11-27 00:14:15
d1977c4d685fa799ca781b2605299167_d,127常用模块学习-shutil模块详解_batch,399a5adc009d374cdea22ec16e7b5af0,117.61.9.129,江苏 未知,00:00:37,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/308,,2018-11-27 00:15:02
d1977c4d68bd35e7dc638aa7d711b772_d,,c7e881ce8bd5414fe42c7b31606e1619,36.5.115.53,安徽 合肥,00:07:30,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=2368,,2018-11-26 23:53:40
d1977c4d684d28855d80ca84da208567_d,,6273d6b2df94e2ead42465ea9c24f882,119.39.101.157,湖南 长沙,00:01:14,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2919,,2018-11-27 00:14:23
d1977c4d688713a082b618d57d669d14_d,,0df8c310b2170027aa03f02fbf262756,113.91.144.207,广东 深圳,00:09:25,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/783,,2018-11-26 23:52:27
d1977c4d6851f910265450e3ac08f35e_d,09 面向对象可扩展性总结_batch,,39.73.58.138,山东 烟台,00:10:21,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/879,,2018-11-27 00:14:36
d1977c4d68dab8a378cd5625e938c44e_d,jupyter notebook安装介绍,,221.222.255.224,北京 北京,00:13:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5184,,2018-11-27 00:14:39
d1977c4d6818cf8137a6a2ff47b4e9d7_d,15-nginx网站服务配置实践-02_batch,ec8e2c8d11b04e6d5d38e5e118ca0256,220.194.246.7,河北 唐山,00:13:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2463,,2018-11-26 23:47:14
d1977c4d68278325616b4f10dae47df8_d,80-ansible批量管理服务部署实践-03_batch,,120.229.24.221,中国 未知,00:04:36,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2414,,2018-11-26 23:52:28
