视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d6838ae3e8ac5b6ef754705ea_d,24While循环,,101.224.219.58,上海 上海,00:19:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/63,,2018-11-09 00:19:30
d1977c4d687fd2a0a2af4321d2e887b3_d,13 扩展框架关于数据库的操作_batch,,180.172.32.229,上海 上海,00:05:38,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/2639,,2018-11-09 00:24:38
d1977c4d688fb44cd0829d5f3a16f2fb_d,76-分页器3_batch,,59.33.66.107,广东 中山,00:06:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2650,,2018-11-09 00:24:55
d1977c4d684e1c27cd3a18b3923de6ce_d,,,113.200.107.159,陕西 西安,00:07:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/78,,2018-11-09 00:18:52
d1977c4d684483fc94238eba22145401_d,14-css权重比较_batch,,123.185.144.51,辽宁 大连,00:07:46,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2225,,2018-11-09 00:18:26
d1977c4d684b227916c9a7b7760cf31c_d,,fe67b7bc2db8ef7ffe0e0d05eff70892,114.223.92.21,江苏 无锡,00:12:40,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3826,,2018-11-09 00:18:33
d1977c4d6879c3b206af80a75dda45fa_d,15 单表下的分组查询1_batch,bd4f14b1a14ea6f201fed49bfbbcfad0,116.234.143.231,上海 上海,00:11:34,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3064,,2018-11-09 00:18:40
d1977c4d683aec76b7493d81c09fad4f_d,47hash函数_batch,,119.123.66.60,广东 深圳,00:10:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/162,,2018-11-09 00:18:51
d1977c4d686001ca39621fe0828146b6_d,93函数-内置方法2_batch,2bb7839c6b21b123afbc2a54db13837b,113.109.196.81,广东 广州,00:15:54,0,PC端,Windows,猎豹,https://www.luffycity.com/micro/play/212,,2018-11-09 00:19:40
d1977c4d68c62927000f11980c30cb18_d,108函数-函数进阶-斐波那契_batch,,112.249.39.168,山东 烟台,00:24:43,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/227,,2018-11-09 00:18:22
d1977c4d681e642534bef8e2f2a2682c_d,05-服务器核心硬件-buffer-cache-磁盘,,223.72.56.172,北京 北京,00:12:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/694,,2018-11-09 00:19:20
d1977c4d68293bdddd45dc37e6e89bad_d,25-dead loop,,113.200.107.159,陕西 西安,00:03:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/78,,2018-11-09 00:17:25
d1977c4d684e201569e0931a6547b6f0_d,21-进程与线程的区别_batch,,114.249.133.52,北京 北京,00:00:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/871,,2018-11-09 00:19:55
d1977c4d68e4bbefd937727209805f7c_d,54-实时同步软件详述-inotify_batch,,123.113.27.153,北京 北京,00:16:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2406,,2018-11-09 00:17:35
d1977c4d68cf120b07dc8c71a234b465_d,23流量控制-分数打印小程序,,101.224.219.58,上海 上海,00:09:21,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/63,,2018-11-09 00:17:23
d1977c4d680c113f2fe0f46d134e10de_d,46元祖类型_batch,,119.123.66.60,广东 深圳,00:04:41,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/162,,2018-11-09 00:17:52
d1977c4d68e44c76ef5249131874f41f_d,02 python s5 day 27 ftp项目框架搭建,,223.87.232.214,四川 成都,00:11:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/842,,2018-11-09 00:17:48
d1977c4d6888a153fa6f6c06767a7367_d,101-基于用户认证组件的认证装饰器_batch,,180.172.143.165,上海 上海,00:06:26,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2672,,2018-11-09 00:18:40
d1977c4d682992000835a7c36a8cc1d3_d,13-css的层叠性_batch,,123.185.144.51,辽宁 大连,00:06:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2225,,2018-11-09 00:18:03
d1977c4d6847b0f26cfefc833a0c31ae_d,14变量的定义规范,,61.149.230.225,北京 北京,00:22:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/62,,2018-11-08 23:48:26
d1977c4d68474503cb5702af8e361f2c_d,20-开启线程的两种方式_batch,,114.249.133.52,北京 北京,00:05:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/871,,2018-11-08 23:50:09
d1977c4d68cf86401ef9c185cac9e2b6_d,05编程语言介绍（一）,,61.149.230.225,北京 北京,00:00:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/62,,2018-11-09 00:18:47
d1977c4d6849fc37626b25c7a6f19a95_d,15、Git标签使用_batch,5baa112421ca01b40b89fed41485709c,111.26.165.66,吉林 四平,00:12:28,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5158,,2018-11-09 00:17:25
d1977c4d6877b3588b143d9e059c8da9_d,37-TCP-IP模型报文结构说明_batch,ad6893d75c0f19b109c705e9073f883b,183.206.26.189,江苏 南京,00:22:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2349,,2018-11-09 00:18:32
d1977c4d688fb44cd0829d5f3a16f2fb_d,76-分页器3_batch,,59.33.66.107,广东 中山,00:00:13,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2649,,2018-11-08 23:49:53
d1977c4d68827d48610540b71c931f1b_d,139常用模块学习-logging模块进阶_batch,9c5095e171f7d43851ae9624b1954024,180.114.53.135,江苏 无锡,00:08:23,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/322,,2018-11-09 00:18:27
d1977c4d681f01f1b04da5f50b085dbf_d,136常用模块学习-subprocess模块详解_batch,,23.106.149.134,美国 未知,00:16:30,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/320,,2018-11-08 23:47:31
d1977c4d680be88f77c6c8e4e8457689_d,53-实时同步工作原理介绍_batch,,123.113.27.153,北京 北京,00:06:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2406,,2018-11-08 23:45:03
d1977c4d68784b096f5154fec23b44ea_d,56-多表操作之一对多添加纪录_batch,,27.38.60.103,广东 深圳,00:01:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2581,,2018-11-08 23:45:36
d1977c4d685722e396c372f276381355_d,99-基于用户认证组件的登陆验证信息存储_batch,,180.172.143.165,上海 上海,00:01:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2672,,2018-11-09 00:17:13
d1977c4d68d36b9673fcab740c18d4d4_d,67文件处理_batch,,124.117.130.22,新疆 乌鲁木齐,00:14:04,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/185,,2018-11-09 00:17:16
d1977c4d68ef5abdeb1ac2dedf17396c_d,25反射_batch,,116.22.35.215,广东 广州,00:18:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/662,,2018-11-09 00:17:40
d1977c4d6843e6f4148e362a7568b7c3_d,35进程池线程池_batch,61a6819d105a64bb75b716e2961b3bf5,221.198.73.191,天津 天津,00:14:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1090,,2018-11-08 23:47:06
d1977c4d689a4445bb6a6664def1ff3d_d,,60ffaaa7b24326ea7612b49525525bae,183.69.216.223,重庆 重庆,00:01:13,0,PC端,Windows,Opera,https://www.luffycity.com/micro/play/2411,,2018-11-08 23:47:11
d1977c4d683fc51ccd80acd66e725703_d,52-实时同步服务开篇介绍_batch,,123.113.27.153,北京 北京,00:03:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2406,,2018-11-08 23:44:49
d1977c4d68cea1a2b335c6aab57ad201_d,14 聚合查询_batch,bd4f14b1a14ea6f201fed49bfbbcfad0,116.234.143.231,上海 上海,00:07:19,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3064,,2018-11-08 23:41:32
d1977c4d684fc306f551106a4f17b624_d,19-什么是线程_batch,,114.249.133.52,北京 北京,00:07:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/871,,2018-11-08 23:43:32
d1977c4d68ae15366bd1cd5675013a79_d,,,119.120.170.200,广东 中山,00:00:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/868,,2018-11-08 23:45:40
d1977c4d68631591aed8b7ca5d07d537_d,79-ansible批量管理服务部署实践-02_batch,60ffaaa7b24326ea7612b49525525bae,183.69.216.223,重庆 重庆,00:02:04,0,PC端,Windows,Opera,https://www.luffycity.com/micro/play/2411,,2018-11-08 23:41:46
d1977c4d68278325616b4f10dae47df8_d,80-ansible批量管理服务部署实践-03_batch,60ffaaa7b24326ea7612b49525525bae,183.69.216.223,重庆 重庆,00:00:05,0,PC端,Windows,Opera,https://www.luffycity.com/micro/play/2411,,2018-11-08 23:48:36
d1977c4d68494c0680b08de865e931bb_d,24绑定方法与非绑定方法的使用_batch,,116.22.35.215,广东 广州,00:01:26,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/662,,2018-11-08 23:44:37
d1977c4d6866328485b6a60154ff21cf_d,57-实时同步命令实践操作-inotify_batch,60ffaaa7b24326ea7612b49525525bae,183.69.216.223,重庆 重庆,00:00:21,0,PC端,Windows,Opera,https://www.luffycity.com/micro/play/2411,,2018-11-08 23:40:24
d1977c4d680971a133a502d6a3e74839_d,07员工信息表作业讲解-开发updata修改功能_batch,,223.72.87.148,北京 北京,00:23:06,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/833,,2018-11-08 23:40:20
d1977c4d68494c0680b08de865e931bb_d,24绑定方法与非绑定方法的使用_batch,,116.22.35.215,广东 广州,00:02:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/662,,2018-11-08 23:35:17
d1977c4d68e6cd6e7ffb5490a53f645e_d,36-TCP-IP模型层次逐层说明_batch,ad6893d75c0f19b109c705e9073f883b,183.206.26.189,江苏 南京,00:10:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2349,,2018-11-08 23:47:11
d1977c4d6867267f660cc7175a93c0a5_d,14、Git分支02_batch,5baa112421ca01b40b89fed41485709c,111.26.165.66,吉林 四平,00:08:05,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5158,,2018-11-08 23:40:16
d1977c4d6847b0f26cfefc833a0c31ae_d,14变量的定义规范,,61.149.230.225,北京 北京,00:03:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/69,,2018-11-08 23:45:36
