视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68366b2141d10fbc5d526d3f_d,70文件处理-写模式操作文件_batch,,223.12.169.121,山西 太原,00:00:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/298,,2018-11-23 00:04:15
d1977c4d6844a3013a0bb0469c477c89_d,69文件处理-智能检测编码的工具_batch,534b44a19bf18d20b71ecc4eb77c572f,112.4.211.116,江苏 扬州,00:06:04,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/185,,2018-11-23 00:01:49
d1977c4d6848ae17594721de9737d5f3_d,68文件处理-二进制模式_batch,534b44a19bf18d20b71ecc4eb77c572f,112.4.211.116,江苏 扬州,00:03:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/185,,2018-11-23 00:01:52
d1977c4d687026233e237e93aaec80d7_d,33-课程知识介绍部分-备份扩展功能实践-03_batch,,120.229.24.254,中国 未知,00:04:35,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2382,,2018-11-23 00:02:58
d1977c4d68346581c6485854b804b394_d,08-常用标签二之form标签_batch,,117.136.40.201,广东 深圳,00:28:56,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/1859,,2018-11-23 00:01:45
d1977c4d681ef76768495ba957e60bfe_d,16 约束条件not null与default_batch,,112.44.105.183,四川 成都,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1776,,2018-11-23 00:05:59
d1977c4d6808b4bfd51e5c847b9a7465_d,,,180.162.229.55,上海 上海,00:09:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1303,,2018-11-23 00:05:34
d1977c4d685df0d01425b9a61656868d_d,34-Linux下企业级分区方案_batch,,111.199.184.191,北京 北京,00:06:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-23 00:02:54
d1977c4d68d1762f8788eac3bfd1d08e_d,30-网络架构模型_batch,e7d15f1449b2c5ab88edb7546a598ad2,211.159.7.142,河北 廊坊,00:06:14,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/958,,2018-11-23 00:02:53
d1977c4d68ef7b34b11b3badb5e88d3a_d,,54ebbbb38e5e476ef131914846a92700,183.131.109.121,浙江 嘉兴,00:22:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5118,,2018-11-23 00:04:27
d1977c4d68d94a93187fa39c00110c8d_d,17互斥锁与join的区别_batch,5d2ca48121919fdde4a8809596710d30,119.122.88.27,广东 深圳,00:02:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4145,,2018-11-23 00:03:15
d1977c4d6818b8cdc7ba722ffb5ae7a4_d,36-第一关前练习题-第一题_batch,,111.199.184.191,北京 北京,00:00:47,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2162,,2018-11-23 00:01:37
d1977c4d68daafd7c6fdbc4ffc6705ed_d,06 python s16 day003 python基础 字符串常用方法_batch,,124.117.139.210,新疆 乌鲁木齐,00:50:27,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/3945,,2018-11-23 00:06:15
d1977c4d683eedec950ecb13c2fb421a_d,01MySQL-开篇_batch,,111.193.9.255,北京 北京,00:06:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1275,,2018-11-23 00:04:18
d1977c4d68a9d13767bcb043b957729d_d,,c21ba64ea31897c5053bc9ab166ccc8c,180.169.127.118,上海 上海,00:03:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5472,,2018-11-23 00:04:48
d1977c4d68722684529274e8a363b425_d,,,123.115.70.0,北京 北京,00:15:51,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2001,,2018-11-23 00:05:49
d1977c4d6885946867c929df4b288899_d,28-守护进程部署过程-客户端部署_batch,,110.152.11.72,新疆 乌鲁木齐,00:13:11,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2379,,2018-11-23 00:05:39
d1977c4d68e53c64599208a262636cb5_d,41-存储RPC服务概念说明_batch,,36.149.1.189,江苏 未知,00:12:55,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2389,,2018-11-23 00:06:10
d1977c4d6841f491467ede26b405d6e0_d,42列表练习题讲解2_batch,39372bc0215abe1c314c369412dc4c25,117.136.0.155,北京 北京,00:09:40,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=162,,2018-11-22 23:55:42
d1977c4d68b356909187b9a755bc9c1a_d,29自定义元类控制类的实例化行为_batch,0ea77a57a4c9c3cfdf55835f3b221542,219.143.13.54,北京 北京,00:23:41,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/668,,2018-11-23 00:04:13
d1977c4d68453311239a6c96f8e0645a_d,40-存储服务原理说明_batch,,36.149.1.189,江苏 未知,00:00:18,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2389,,2018-11-23 00:05:55
d1977c4d6809243d8b0c9e97fcf5fdc3_d,85-函数-作用域_batch,,183.67.53.247,重庆 重庆,00:12:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/194,,2018-11-23 00:04:28
d1977c4d6868d64ee9cdc39d903b8e64_d,,,180.162.229.55,上海 上海,00:05:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1303,,2018-11-22 23:55:11
d1977c4d684704f7ec0ca1af04274a3a_d,,,117.37.231.30,陕西 咸阳,00:12:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2253,,2018-11-23 00:02:46
d1977c4d68303ff978e7b2b87beca26f_d,22 表关系之多对多_batch,,183.209.140.48,江苏 南京,00:18:38,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1274,,2018-11-23 00:01:53
d1977c4d68c5c051491083971b8cd637_d,75-ansible批量管理服务介绍部分_batch,,42.230.164.143,河南 驻马店,00:12:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2412,,2018-11-22 23:52:33
d1977c4d6805d77beb028c65e06295d1_d,49异步IO模型_batch,,111.193.9.255,北京 北京,00:02:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1274,,2018-11-22 23:51:20
d1977c4d682d9c028609fec5db2b6ee0_d,,5d2ca48121919fdde4a8809596710d30,119.122.88.27,广东 深圳,00:07:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4145,,2018-11-22 23:52:08
d1977c4d68d36b9673fcab740c18d4d4_d,67文件处理_batch,534b44a19bf18d20b71ecc4eb77c572f,112.4.211.116,江苏 扬州,00:08:53,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/185,,2018-11-22 23:44:53
d1977c4d68aa6af24825575cb3859274_d,08 博客系统之登录页面的设计_batch,,218.0.252.87,浙江 杭州,00:05:47,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2893,,2018-11-22 23:50:47
d1977c4d680eb0ae0788c8312de83bb1_d,01 博客系统之功能需求_batch,,218.0.252.87,浙江 杭州,00:00:12,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2893,,2018-11-22 23:52:01
d1977c4d68199131bc69b085efa24db9_d,,c21ba64ea31897c5053bc9ab166ccc8c,180.169.127.118,上海 上海,00:02:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5472,,2018-11-22 23:51:23
d1977c4d68aa6af24825575cb3859274_d,08 博客系统之登录页面的设计_batch,,218.0.252.87,浙江 杭州,00:00:09,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2893,,2018-11-22 23:55:15
d1977c4d68aa6af24825575cb3859274_d,08 博客系统之登录页面的设计_batch,,218.0.252.87,浙江 杭州,00:00:28,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2893,,2018-11-22 23:52:07
d1977c4d68babdca07e6d79b94e65cc5_d,07-常用标签二-table标签_batch,,117.136.40.201,广东 深圳,00:00:38,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/1859,,2018-11-22 23:56:08
d1977c4d680f882a9373c42ec14adbd8_d,,,117.37.231.30,陕西 咸阳,00:04:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2253,,2018-11-22 23:52:46
d1977c4d68366b2141d10fbc5d526d3f_d,70文件处理-写模式操作文件_batch,,223.12.169.121,山西 太原,00:14:39,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/298,,2018-11-22 23:38:45
d1977c4d684d28855d80ca84da208567_d,,,59.33.67.106,广东 中山,00:01:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2970,,2018-11-22 23:56:02
d1977c4d68601e1223e5eb8747411f73_d,用户登录作业讲解_batch,bddab68425809b9c18cbc20441d8d35d,60.26.6.140,天津 天津,00:24:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/184,,2018-11-22 23:55:18
d1977c4d689d8ffb866fb3c706e2aaa6_d,05 博客系统之表结构设计4_batch,,180.172.143.165,上海 上海,00:11:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2897,,2018-11-22 23:51:57
