视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d686301f6a36d0df4c86a709d_d,71-z-index的用途_batch,,183.227.202.242,重庆 重庆,00:04:19,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2512,,2018-09-09 23:52:38
d1977c4d68d0c8016aca030d275ecc2e_d,70-z-index的从父现象_batch,,183.227.202.242,重庆 重庆,00:08:59,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2512,,2018-09-09 23:41:16
d1977c4d680a399d93ad3f53b39c0c05_d,69-z-index的四大特性_batch,,183.227.202.242,重庆 重庆,00:07:33,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2512,,2018-09-09 23:39:16
d1977c4d6828ac74eb6c0edbfe9664fe_d,49-font-family介绍_batch,,183.227.202.242,重庆 重庆,00:01:32,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2512,,2018-09-09 23:38:20
d1977c4d680a399d93ad3f53b39c0c05_d,69-z-index的四大特性_batch,,183.227.202.242,重庆 重庆,00:09:37,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2529,,2018-09-09 22:48:22
d1977c4d689dea2b2cb9e83ccc69e6f0_d,68-固定定位案例_固定导航栏_batch,,183.227.202.242,重庆 重庆,00:08:52,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2529,,2018-09-09 22:17:13
d1977c4d68493d3902d3377ad7fb1934_d,66-固定定位案例_返回顶部_batch,,183.227.202.242,重庆 重庆,00:05:26,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2529,,2018-09-09 20:36:03
d1977c4d68493d3902d3377ad7fb1934_d,66-固定定位案例_返回顶部_batch,,183.227.202.242,重庆 重庆,00:02:17,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2529,,2018-09-09 20:17:04
d1977c4d68665ea5e522e3a8cb06e7b6_d,67-固定定位介绍和特性_batch,,183.227.202.242,重庆 重庆,00:08:17,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/2530,,2018-09-09 20:00:15
d1977c4d6895a9813f08b3c04496e671_d,,c911c60bc39e4220abc89d77f2da86b4,123.116.42.108,北京 北京,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/867,,2018-09-09 23:59:48
d1977c4d6804cdd072e8a443a3dca7f7_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:04:15,65.85 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3847,,2018-09-10 00:04:50
d1977c4d68f096a82b8e5deb248aa783_d,73文件处理-文件操作做其他功能_batch,,123.113.29.3,北京 北京,00:14:28,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/193,,2018-09-09 23:58:44
d1977c4d68f096a82b8e5deb248aa783_d,73文件处理-文件操作做其他功能_batch,,123.113.29.3,北京 北京,00:00:26,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/193,,2018-09-09 23:58:51
d1977c4d68bc423b62011cb5ca857761_d,20-注意事项_batch,f8f86642374a9fb15221082b33108523,119.129.186.168,广东 广州,00:05:49,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2209,,2018-09-09 23:58:39
d1977c4d685e8bc608d8d2b16ab015f3_d,,,115.216.231.158,浙江 台州,00:14:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2176,,2018-09-10 00:00:10
d1977c4d68bda3790d3f38237264148f_d,06-路由参数之params和query的使用_batch,472d46cb829018f9dbd65fb8479a49bb,183.27.46.18,广东 佛山,00:08:41,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3874,,2018-09-09 23:57:11
d1977c4d68dce3a1843f535ecd1ccb40_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:04:22,13.83 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3846,,2018-09-10 00:00:09
d1977c4d68ca618b2a5428f7585aa3d6_d,06 如何使用对象_batch,,121.20.217.154,河北 唐山,00:15:37,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/403,,2018-09-09 23:52:40
d1977c4d68e57753526cd401f314e3f2_d,58-文件系统的属性-文件隐藏属性_batch,ee0d9353c62da99c6c66058573606d93,49.117.250.84,新疆 乌鲁木齐,00:01:29,7.80 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=2273,,2018-09-09 23:58:49
d1977c4d686a6100cb82d9f5b59337ae_d,,,124.79.205.163,上海 上海,00:33:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1913,,2018-09-09 23:52:13
d1977c4d68f5cc5427fda77246b67ebc_d,57-Linux系统默认权限之umask_batch,ee0d9353c62da99c6c66058573606d93,49.117.250.84,新疆 乌鲁木齐,00:00:16,3.65 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=2272,,2018-09-09 23:58:36
d1977c4d68d6d251d5676881bffb2fde_d,,f8f86642374a9fb15221082b33108523,119.129.186.168,广东 广州,00:07:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2208,,2018-09-09 23:49:41
d1977c4d681a7a207d3425f1ef900721_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:07:49,76.09 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3845,,2018-09-09 23:49:10
d1977c4d68092a2f88881ed96f1ef653_d,,,121.35.2.82,广东 深圳,00:03:59,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2535,,2018-09-09 23:51:31
d1977c4d6819569e2a30cbfdc9942e17_d,37异步调用与回调机制_batch,f8a8debda45d96429ab5e7a7e6e44b70,59.44.59.47,辽宁 沈阳,00:19:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1087,,2018-09-09 23:51:32
d1977c4d68bdc35d655818a166632400_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:02:52,33.18 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3844,,2018-09-09 23:47:01
d1977c4d689646d865137e7043ce17a3_d,,,124.79.205.163,上海 上海,00:12:49,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1913,,2018-09-09 23:39:03
d1977c4d6868bb7493fd57ff8bb4da09_d,42gevent模块_batch,,14.18.29.139,广东 广州,00:04:36,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/1085,,2018-09-09 23:38:49
d1977c4d685b3bfd90c90ea5533a14df_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:04:20,42.27 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3843,,2018-09-09 23:40:46
d1977c4d682a2908911fb39d2bcfdf99_d,01 python s5 day 27 ftp项目需求,a33b73f30cde1640b9ac3ec98c7c2831,114.88.241.138,上海 上海,00:00:04,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/841,,2018-09-09 23:39:19
d1977c4d6855873bdf18781e74dc49c5_d,,2366db0b1dc73126cb72585120f44159,139.205.18.229,四川 德阳,00:01:11,8.24 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/3842,,2018-09-09 23:38:11
