视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d686df83617f5a835cd2ed05d_d,83-小米商城作业结构分析一_batch,aab677cc0832f04765e921790191c9e8,223.64.148.106,江苏 无锡,00:06:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2534,,2018-12-24 00:03:01
d1977c4d683ae7a74ddcc371e3a17b9d_d,8.9、主从复制高级特性_延时从库_batch,,27.18.39.67,湖北 武汉,00:04:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3749,,2018-12-24 00:08:27
d1977c4d686301f6a36d0df4c86a709d_d,71-z-index的用途_batch,aab677cc0832f04765e921790191c9e8,223.64.148.106,江苏 无锡,00:02:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2534,,2018-12-24 00:03:07
d1977c4d682a50c099ab7eb8d89a3323_d,,,1.30.177.160,内蒙古 呼和浩特,00:15:04,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2418,,2018-12-24 00:00:09
d1977c4d68bec66c9da22193ebdd1a69_d,68-SSH远程管理服务认证类型_batch,,27.38.52.10,广东 深圳,00:03:34,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/1900,,2018-12-24 00:08:55
d1977c4d682af97fa95a901eaca8f21f_d,39-存储课程介绍部分_batch,b535c09c63dd1c6dc266412eb911233a,211.103.82.157,天津 天津,00:09:12,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse/2393,,2018-12-24 00:03:53
d1977c4d6889cf66d0393f7a28633425_d,10-路飞-第33章-cobbler详细配置说明-无人像_batch,,14.135.105.217,宁夏 中卫,00:10:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2122,,2018-12-24 00:03:07
d1977c4d68672e4241533ca4cdbf28c6_d,29-反向代理负载均衡服务课程介绍_batch,,106.112.75.61,河北 邢台,00:01:43,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2470,,2018-12-23 23:59:55
d1977c4d68d0c8016aca030d275ecc2e_d,70-z-index的从父现象_batch,aab677cc0832f04765e921790191c9e8,223.64.148.106,江苏 无锡,00:02:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2532,,2018-12-24 00:03:30
d1977c4d68d99c1bb20bb36b131b20d4_d,,,115.196.218.130,浙江 杭州,00:06:52,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5283,,2018-12-24 00:01:54
