视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68ffa21d44e7b475776d6687_d,47-第一关课前练习题-第10题-别名知识补充_batch,45bd103d19476b3a3984d7e16adb469f,183.225.150.50,云南 文山壮族苗族自治州,00:04:41,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2173,,2018-11-28 00:24:06
d1977c4d68a2b870b79e769670531138_d,16-Linux核心目录讲解之运行级别inittab说明02_batch,,219.144.214.185,陕西 西安,00:02:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3453,,2018-11-28 00:17:49
d1977c4d68fb7c0184681420eff63841_d,85-HTTP协议的无状态保存_batch,9113b5835843309fa06504ea7ee28c1d,14.152.94.112,广东 东莞,00:03:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2654,,2018-11-28 00:23:58
d1977c4d6855721143a69dd9e411109c_d,,,218.19.204.221,广东 广州,00:00:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1343,,2018-11-28 00:25:33
d1977c4d6833a1bbf2234fc8b73dc8e0_d,56-background-position方向的使用_batch,61a6819d105a64bb75b716e2961b3bf5,111.166.194.97,天津 天津,00:05:10,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=2519,,2018-11-28 00:25:07
d1977c4d68c61b0354ba7267112dd3f5_d,23-使用border制作三角形_batch,,36.113.32.82,浙江 未知,00:04:14,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2239,,2018-11-28 00:15:07
d1977c4d682728728ea3aeaec6651b81_d,,,119.123.1.119,广东 深圳,00:02:19,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3713,,2018-11-28 00:25:41
d1977c4d68eff6eeb4bcca627da7830b_d,21-清除某些标签默认的padding_batch,,36.113.32.82,浙江 未知,00:00:34,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/2239,,2018-11-28 00:15:04
d1977c4d68cefe12fac6f3c5fabe7f92_d,,437b259b8f986fade6593841ea58613f,61.149.197.110,北京 北京,00:06:21,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/classmate/play/2079,,2018-11-28 00:19:48
d1977c4d680563b6fb845c19ef993dda_d,22 博客系统之forms组件的局部钩子与全局钩子的应用_batch,706c7a94d2a87ca660df88ce1a510519,111.40.147.233,黑龙江 哈尔滨,00:03:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2914,,2018-11-28 00:24:05
d1977c4d6816c724024aa9f8c4635a45_d,06 尾递归优化_batch,dc58cd6a24a023ce7177d8f199d47875,106.39.189.84,北京 北京,00:12:09,0,移动端,Android Mobile,UC,https://m.luffycity.com/study/videocourse?id=2066,,2018-11-28 00:15:05
d1977c4d68e73541c083fa367e9f688e_d,,,119.123.1.119,广东 深圳,00:01:39,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3713,,2018-11-28 00:15:07
d1977c4d6829e782cefb6f5725e52ed5_d,,437b259b8f986fade6593841ea58613f,61.149.197.110,北京 北京,00:01:16,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/classmate/play/2079,,2018-11-28 00:18:17
d1977c4d688f656a1b10b2da9ec6f072_d,39列表类型-修改及插入_batch,862cff321bccb63bccb5be2da281e9b4,117.35.135.219,陕西 西安,00:05:56,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/152,,2018-11-28 00:25:19
