视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68083aefad4f009fc40a4c30_d,77函数-关键参数_batch,,119.129.172.145,广东 广州,00:05:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/195,,2018-12-30 00:03:32
d1977c4d6839f93eb5a65ae9f7473536_d,,,171.107.17.239,广西 钦州,00:03:44,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2133,,2018-12-30 00:03:35
d1977c4d680971a133a502d6a3e74839_d,07员工信息表作业讲解-开发updata修改功能_batch,,119.86.33.255,重庆 重庆,00:13:31,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/837,,2018-12-29 23:57:40
d1977c4d688f656a1b10b2da9ec6f072_d,39列表类型-修改及插入_batch,6d9fc5d5b9e2d1a99218fffbbce712a6,117.181.50.113,广西 南宁,00:07:14,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/4588,,2018-12-29 23:57:09
d1977c4d680268c295d396b8cd0fd906_d,,,171.107.17.239,广西 钦州,00:04:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2133,,2018-12-29 23:56:55
d1977c4d68e6e9627db9f5b28f50357d_d,14-数组的创建_batch,aab677cc0832f04765e921790191c9e8,223.64.149.195,江苏 无锡,00:03:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1889,,2018-12-29 23:57:10
d1977c4d685df6c10b6a0ef194722d7d_d,78函数-非固定参数_batch,ab1524a4dc2ed411bb0174aa590f373d,117.136.88.8,湖南 未知,00:16:49,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/195,,2018-12-29 23:56:10
d1977c4d683bf758c2e5a13f7639ae8f_d,01 开场白,,124.127.197.44,北京 北京,00:00:29,0,PC端,Windows,猎豹,https://www.luffycity.com/micro/play/6220,,2018-12-29 23:50:33
d1977c4d680040e8fa60bfb04a77bb3d_d,62Python3与2字符串的区别_batch,,14.20.90.136,广东 深圳,00:10:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/153,,2018-12-29 23:55:55
d1977c4d68ffda8dc1d89d107fa804c7_d,20-认识padding_batch,,27.194.234.209,山东 烟台,00:08:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1862,,2018-12-29 23:49:19
d1977c4d6888c116b2eed406b8981cca_d,08 b第一章第六节 运行第一个python代码补充,75de65e2995a687f2c5993dc8817fadf,27.67.176.115,越南 未知,00:15:40,0,PC端,Windows,Vivaldi,https://www.luffycity.com/micro/play/6226,,2018-12-29 23:57:57
d1977c4d685eceb0adeb55061ed9b94d_d,84-form组件之全局钩子校验_batch,a206f29def8debe9f64a9a82c82aa173,59.42.237.70,广东 广州,00:14:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2590,,2018-12-29 23:49:31
d1977c4d68eb5b5f4a9ddd7729a729b0_d,07 第一章第五节 python解释器的安装,75de65e2995a687f2c5993dc8817fadf,27.67.176.115,越南 未知,00:00:36,0,PC端,Windows,Vivaldi,https://www.luffycity.com/micro/play/6226,,2018-12-29 23:55:44
d1977c4d6805283dc977325d4c1d0230_d,13-双重for循环_batch,aab677cc0832f04765e921790191c9e8,223.64.149.195,江苏 无锡,00:03:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1889,,2018-12-29 23:48:42
d1977c4d683d346c332f15d44f0c3210_d,12-for循环_batch,aab677cc0832f04765e921790191c9e8,223.64.149.195,江苏 无锡,00:02:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1889,,2018-12-29 23:50:42
d1977c4d68a107a9767ee41cc1c92a54_d,121常用模块学习-相对导入_batch,d9ef706af3c28354405270d320e606b9,110.87.38.20,福建 福州,00:14:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/304,,2018-12-29 23:48:38
d1977c4d6874443253c420ccbaa6057d_d,05-路飞-第34章-PPTP-VPN配置指南_batch,,61.149.86.53,北京 北京,00:02:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2128,,2018-12-29 23:48:12
d1977c4d68f70f01972ee9dc2291f592_d,62-实时同步服务启动应用-sersync_batch,,101.254.214.54,北京 北京,00:02:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2412,,2018-12-29 23:50:03
d1977c4d6861464edfe0e5e4cc42ed09_d,76-函数-默认参数_batch,,119.129.172.145,广东 广州,00:14:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/195,,2018-12-29 23:51:02
d1977c4d689bac1d72b7f7c8d50b7167_d,61Python bytes类型介绍_batch,,14.20.90.136,广东 深圳,00:06:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/153,,2018-12-29 23:49:12
d1977c4d685c638c7a6e7d2bbcfe9cf7_d,,,115.231.230.13,浙江 嘉兴,00:07:16,55.65 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse/2504,,2018-12-29 23:50:35
d1977c4d68a45ff82dabaa12c9a6743e_d,,257fa72826572b5d124fcf3287fd3254,36.157.61.109,中国 未知,00:00:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5338,,2018-12-29 23:48:06
