视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68a49ff3626317ca31e99847_d,08 python中一切皆对象_batch,bf6245bacf67142b195ddd084ddc03db,113.143.142.196,陕西 西安,00:08:29,0,移动端,Android,QQ,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9NDEw,,2018-08-05 05:10:29
d1977c4d6892af7847a1792becd016c5_d,04 windows平台mysql密码设置与破解_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:00:01,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:36:23
d1977c4d683a73eeb2034be9070d6e98_d,07 属性查找与绑定方法_batch,bf6245bacf67142b195ddd084ddc03db,113.143.142.196,陕西 西安,00:06:13,0,移动端,Android,QQ,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9NDA5,,2018-08-05 05:10:33
d1977c4d681241d1d6750a0134d6a9e7_d,32定时器_batch,,183.2.198.108,广东 东莞,00:08:50,0,移动端,Android Mobile,Chrome Mobile,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9MTIzNA,,2018-08-09 02:36:44
d1977c4d68cbd641b525b824018fc3a9_d,05 基于对象跨表查询的sql语句_batch,0908881ea1865ad750fb8b9c019b8e84,123.66.35.57,广东 深圳,00:03:38,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI1ODc,,2018-08-09 02:36:44
d1977c4d686d22c8a6884f424f05771c_d,03 不同平台下安装mysql_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:05:05,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:36:33
d1977c4d68e8c1ca50e0165f14ef3fa1_d,43-DNS协议原理过程说明_batch,d2a999bf293e6e77b5ec2f5113ed62c4,117.136.28.27,宁夏 未知,00:06:48,0,PC端,Windows,QQ,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIzNjE,,2018-08-09 02:36:36
d1977c4d6805d77beb028c65e06295d1_d,49异步IO模型_batch,0d63a2811403da691f5be1ee6e806a17,122.224.240.18,浙江 杭州,00:02:09,0,PC端,Windows,Firefox,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEyNzA,,2018-08-05 05:06:33
d1977c4d68ccd434015353f8e56105f7_d,07 统一字符编码_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:02:50,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:36:39
d1977c4d681e5d358c1990b770f99072_d,06 mac平台mysql密码设置与破解_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:00:03,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:36:28
d1977c4d68d7a4bc8f8697ae84ec20b9_d,05 linux平台mysql密码设置与破解_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:00:07,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:36:20
d1977c4d68d1a82a38344ea25924a591_d,42-ARP协议原理过程说明_batch,d2a999bf293e6e77b5ec2f5113ed62c4,117.136.28.27,宁夏 未知,00:04:52,0,PC端,Windows,QQ,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIzNjA,,2018-08-09 02:31:43
d1977c4d68306bf9f458978a817c16ef_d,32Event事件_batch,,183.2.198.116,广东 东莞,00:13:10,0,移动端,Android Mobile,Chrome Mobile,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9MTExMg,,2018-08-09 02:31:35
d1977c4d688ace28c91a49168b23e0f9_d,15-Django的下载与基本命令_batch,32f337e428ba2ef618238e67b622b3f6,117.136.57.132,黑龙江 未知,00:07:13,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI1NTA,,2018-08-09 02:31:21
d1977c4d689fca38b6906278c7ccabcd_d,41-TCP-IP四次挥手状态变化_batch,d2a999bf293e6e77b5ec2f5113ed62c4,117.136.28.27,宁夏 未知,00:07:30,0,PC端,Windows,QQ,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIzNTk,,2018-08-09 02:31:28
d1977c4d6892af7847a1792becd016c5_d,04 windows平台mysql密码设置与破解_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:11:26,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:31:30
d1977c4d6892af7847a1792becd016c5_d,04 windows平台mysql密码设置与破解_batch,6fce98262fc933d727f6903cbf84a28b,171.35.135.101,江西 抚州,00:00:05,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3Njc,,2018-08-09 02:31:29
d1977c4d682a953247255ebcc0bbf6c9_d,31信号量_batch,,183.2.198.122,广东 东莞,00:03:39,0,移动端,Android Mobile,Chrome Mobile,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9MTExMQ,,2018-08-09 02:31:14
d1977c4d68efe00c482c80f9b5f15e76_d,40 博客系统之个人站点页面的渲染布局2_batch,9052f0347df654e5aeaa2b147a1e4af2,122.234.5.250,浙江 杭州,00:04:45,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5MjM,,2018-08-05 05:07:05
d1977c4d68734843a00c16e2f5ac1981_d,04 基于对象跨表查询之一对一_batch,0908881ea1865ad750fb8b9c019b8e84,123.66.35.57,广东 深圳,00:05:55,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI1ODc,,2018-08-09 02:31:32
d1977c4d68abb86b2589aa51173c7499_d,40-TCP-IP三次握手状态变化_batch,d2a999bf293e6e77b5ec2f5113ed62c4,117.136.28.27,宁夏 未知,00:05:01,0,PC端,Windows,QQ,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIzNTg,,2018-08-09 02:31:45
d1977c4d6852ee695ed6b4934bfcee61_d,39-TCP-IP模型四次挥手过程_batch,d2a999bf293e6e77b5ec2f5113ed62c4,117.136.28.27,宁夏 未知,00:02:42,0,PC端,Windows,QQ,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIzNTc,,2018-08-09 02:31:23
d1977c4d6889d6cd215711f239118c10_d,15-虚拟主机克隆操作-虚拟主机克隆-02_batch,2a98ff6fa368ebc827d57d462b234270,223.72.77.97,北京 北京,00:02:57,0,PC端,Windows,Firefox,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE4OTU,,2018-08-09 02:31:30
d1977c4d68c5df35c301612d6cfce73e_d,07 wsgiref模块1_batch,bb3aec0fdcdbc2974890f805c585d432,110.166.199.83,青海 西宁,00:10:55,0,移动端,iOS,Mobile Safari,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9MjYzNg,,2018-08-05 03:39:38
d1977c4d6878ef21506606af3a0966ef_d,39 博客系统之个人站点页面的渲染布局1_batch,9052f0347df654e5aeaa2b147a1e4af2,122.234.5.250,浙江 杭州,00:04:44,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5MjM,,2018-08-05 05:06:43
d1977c4d68241cf15600112cad06abf5_d,37 博客系统之个人站点页面的日期查询3_batch,9052f0347df654e5aeaa2b147a1e4af2,122.234.5.250,浙江 杭州,00:00:17,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5MjM,,2018-08-05 05:06:46
