视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68900a1d41f111255bc065ca_d,,,123.115.69.110,北京 北京,00:00:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2506,,2018-10-17 00:06:12
d1977c4d68ead573e671dfe035c9047b_d,13 基于双下划线的跨表查询之连续跨表2_batch,,114.93.1.242,上海 上海,00:06:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2652,,2018-10-17 00:06:55
d1977c4d681b230db0849e2aba5e0638_d,149常用模块学习-re正则表达式详解7,,36.102.208.83,内蒙古 乌兰察布,00:08:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/319,,2018-10-17 00:06:55
d1977c4d686cd9b74c0c7b17a9e71821_d,01 编程范式 最终使用版_batch,,36.113.33.67,浙江 未知,00:04:40,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/878,,2018-10-16 23:58:38
d1977c4d6806fd982b30c8b85c0729de_d,05-显示中文乱码排查过程_batch,8739a4dde0ee3ca21b82edb3686a3139,120.194.80.151,河南 驻马店,00:18:04,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/743,,2018-10-17 00:04:11
d1977c4d6819abbc76c336102899c3c9_d,78-forms组件的校验功能_batch,5baa112421ca01b40b89fed41485709c,139.214.246.28,吉林 长春,00:00:15,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/2650,,2018-10-17 00:03:40
d1977c4d682d9c028609fec5db2b6ee0_d,,61a6819d105a64bb75b716e2961b3bf5,221.198.185.32,天津 天津,00:01:00,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=872,,2018-10-16 23:57:54
d1977c4d68ffff050ddc1317c1ccb59d_d,118常用模块学习-使用国内源下载模块_batch,,14.220.114.88,广东 东莞,00:04:41,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/4100,,2018-10-16 23:58:29
d1977c4d68326de3f8ebf1ae87a089fb_d,148常用模块学习-re正则表达式公式讲解6,,36.102.208.83,内蒙古 乌兰察布,00:03:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/319,,2018-10-16 23:56:37
d1977c4d68f079e61a96885875b8d9bc_d,34多线程实现并发的套接字通信_batch,,171.12.3.24,河南 郑州,00:08:13,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/1234,,2018-10-16 23:58:23
d1977c4d684c7c451598470f504eb0bb_d,23-DOM的介绍_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.32.229,上海 上海,00:06:54,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2055,,2018-10-16 23:58:38
d1977c4d682af97fa95a901eaca8f21f_d,39-存储课程介绍部分_batch,,115.216.227.226,浙江 台州,00:16:48,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=2393,,2018-10-16 23:56:30
d1977c4d6868cb10af5b37e6851fa446_d,51集合类型的关系测试_batch,,120.5.118.195,河北 唐山,00:02:40,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/171,,2018-10-17 00:06:31
d1977c4d68a22ea254272bb8258c5450_d,32-Shell文件测试表达式知识与实践_batch,e1417f8078e0f296cf84e0ea13578ad9,61.51.192.226,北京 北京,00:09:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2931,,2018-10-16 23:57:50
d1977c4d687250855e6895f4161c3190_d,147常用模块学习-re正则表达式公式讲解5_batch,,36.102.208.83,内蒙古 乌兰察布,00:06:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/319,,2018-10-16 23:57:58
d1977c4d68309caab06f1a2714db050e_d,03 python s5 day 27 ftp项目用户认证,,183.131.109.135,浙江 嘉兴,00:28:23,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/842,,2018-10-16 23:57:19
