视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d687441035bfe965d364f4b76_d,25-LNMP架构部署实践-mysql安装_batch,,117.181.21.191,广西 南宁,00:09:03,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2473,,2018-08-17 00:28:03
d1977c4d68dfa68365091cd2a1d37cdb_d,18-静态文件配置2_batch,,123.116.185.201,北京 北京,00:07:30,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2542,,2018-08-17 00:26:38
d1977c4d6871276e40d095c9fc5779c9_d,15 博客系统之基于forms组件的注册页面设计1_batch,,49.92.114.152,江苏 未知,00:08:35,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2907,,2018-08-17 00:28:41
d1977c4d68811377ace02fad4f945d7c_d,,,223.166.246.190,上海 上海,00:00:33,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2562,,2018-08-17 00:25:57
d1977c4d68f4b9d81db18e43de62e7c0_d,17文件传输功能实现_batch,,223.166.225.38,上海 上海,00:00:27,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/824,,2018-08-16 23:56:28
d1977c4d686d3af84a5fb9ad2e1e6dc2_d,18文件传输功能-函数版_batch,,223.166.225.38,上海 上海,00:00:05,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/825,,2018-08-16 23:51:23
d1977c4d685722e396c372f276381355_d,99-基于用户认证组件的登陆验证信息存储_batch,,112.5.238.28,福建 未知,00:19:27,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2675,,2018-08-16 23:52:08
d1977c4d6829680de1e19c641c5e82e6_d,,,223.166.246.190,上海 上海,00:09:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2561,,2018-08-16 23:51:46
d1977c4d68ca618b2a5428f7585aa3d6_d,06 如何使用对象_batch,bf6245bacf67142b195ddd084ddc03db,42.90.130.41,甘肃 庆阳,00:18:39,56.50 MB,移动端,Android,QQ,https://m.luffycity.com/study/videocourse?id=408,,2018-08-16 23:46:24
d1977c4d68f56d73626c1417056fd28c_d,,,219.132.226.80,广东 东莞,00:03:42,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1916,,2018-08-16 23:45:33
d1977c4d684db940810563d89a0d66e2_d,,,116.230.85.159,上海 上海,00:16:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1994,,2018-08-16 23:47:02
d1977c4d685c23a5acdcf9981f6a91d5_d,44-单表查询之删除与修改操作_batch,,219.134.218.107,广东 深圳,00:03:40,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2574,,2018-08-16 23:46:20
d1977c4d68bc10a5c75c5c813a63ad1b_d,17-静态文件配置1_batch,,123.116.185.201,北京 北京,00:18:44,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2541,,2018-08-16 23:43:51
d1977c4d6879c3b206af80a75dda45fa_d,15 单表下的分组查询1_batch,,123.113.242.50,北京 北京,00:01:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3067,,2018-08-16 23:37:30
d1977c4d6891e418001a2be290d28760_d,43-单表查询之模糊查询_batch,,219.134.218.107,广东 深圳,00:05:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2573,,2018-08-16 23:38:05
d1977c4d6853eb5b54f24ead015f6182_d,30-数据库服务数据迁移实践说明_batch,,117.181.21.191,广西 南宁,00:07:13,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2478,,2018-08-16 23:43:11
d1977c4d68765aa7dd6ea155df39f824_d,07-高级选择器_batch,,122.224.240.18,浙江 杭州,00:24:59,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/2225,,2018-08-16 23:38:45
d1977c4d68efcc9aa7157c4857bb66d1_d,,,220.112.125.41,上海 上海,00:03:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3526,,2018-08-16 23:34:30
d1977c4d68cc8e09f4f6da0f70c31696_d,,,106.37.233.114,北京 北京,00:08:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3380,,2018-08-16 23:37:47
d1977c4d68269bb09577f7e3245ec4d9_d,01-课程部分介绍_batch,,123.118.181.191,北京 北京,00:01:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2352,,2018-08-16 23:36:08
d1977c4d683a73eeb2034be9070d6e98_d,07 属性查找与绑定方法_batch,290c019455fa27d35771268a0846ab76,111.201.242.192,北京 北京,00:03:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/409,,2018-08-16 23:36:56
d1977c4d68be20a3bad65b497201e880_d,39-单表操作之添加纪录_batch,,223.72.48.109,北京 北京,00:06:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2569,,2018-08-16 23:36:21
d1977c4d685bcca4a17961da2eeea9d9_d,33-课程知识总结_batch,,123.118.181.191,北京 北京,00:01:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2351,,2018-08-16 23:37:19
d1977c4d687a2bf8c9031eb4e3a73100_d,16解决粘包问题-终极版本_batch,,223.166.225.38,上海 上海,00:12:02,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/823,,2018-08-16 23:34:25
d1977c4d68be20a3bad65b497201e880_d,39-单表操作之添加纪录_batch,,223.72.48.109,北京 北京,00:00:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2569,,2018-08-16 23:35:04
d1977c4d6846a2ce7653a72be73edb44_d,40-单表操作之查询API_batch,,223.72.48.109,北京 北京,00:00:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2570,,2018-08-16 23:35:15
d1977c4d683698c15d335c67c385153a_d,29-url控制总结_batch,,223.72.48.109,北京 北京,00:00:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2545,,2018-08-16 23:29:08
d1977c4d6878f791f4a8e493ce106d9b_d,,,116.230.85.159,上海 上海,00:04:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1993,,2018-08-16 23:34:40
d1977c4d684edeeda09ffab220781885_d,30-视图层之请求对象_batch,,223.166.246.190,上海 上海,00:17:11,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2560,,2018-08-16 23:35:29
d1977c4d6826405cc2dd4c1011ebbb21_d,40协程实现与总结_batch,ecfa277a6e6cdb2628e429e31d0f72a8,115.171.23.138,北京 北京,00:14:33,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1265,,2018-08-16 23:36:13
