视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d689cf0c071e0372aac00c640_d,,a9e17e29955518726e24df64db533b66,114.92.217.155,上海 上海,00:00:06,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/3678,,2019-01-07 00:00:10
d1977c4d68e33f16df8633e3e63d440e_d,04-关闭IPtables_batch,4165149427735af65fde11f2198e3c45,223.104.170.153,江西 未知,00:10:10,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/742,,2019-01-07 00:02:19
d1977c4d6822f476fc91aff4b5a78f10_d,07 第三章第七节 python基础数据类型之dict 02-,ef8f9ab12b028e8c3b16bc317643e953,39.187.90.130,浙江 宁波,00:10:38,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/6261,,2019-01-07 00:02:27
d1977c4d68d66d21505ce4558db08a79_d,04-head标签相关内容_batch,99efe2fef2daa9f28ece746557fde4c7,218.78.190.196,上海 上海,00:13:16,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1981,,2019-01-06 23:55:42
d1977c4d6893feb29221d7b993701808_d,52-文件权限详解之r权限_batch,6af9254c63661eb6170b736daf505616,115.171.132.106,北京 北京,00:04:26,0,移动端,Mac OS X (iPhone),Chrome Mobile,https://m.luffycity.com/study/videocourse/2267,,2019-01-07 00:00:17
d1977c4d685a0be6d0da3f6eb3d6e2a8_d,27-jQuery的位置信息_batch,,223.87.203.93,四川 成都,00:05:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2000,,2019-01-07 00:02:22
d1977c4d6854fe3eed8f399eb6d0e969_d,nginx_11_优化,,218.92.4.252,江苏 连云港,00:26:46,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/5107,,2019-01-06 23:55:32
d1977c4d686bfbc93f2e7399346c3807_d,行情不好的时候怎么找工作,,113.142.199.102,陕西 咸阳,00:34:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1264,,2019-01-06 23:55:37
d1977c4d683cba068312b4f52882e4c9_d,06编程语言介绍（二）机器语言&amp;汇编语言,,180.172.174.152,上海 上海,00:05:21,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/63,,2019-01-07 00:00:41
d1977c4d687250855e6895f4161c3190_d,147常用模块学习-re正则表达式公式讲解5_batch,98f11b7a7880169c3bd62a5a507b3965,180.191.158.132,菲律宾 未知,00:07:14,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/330,,2019-01-06 23:55:57
d1977c4d689f0d6e45baf9bbf0c5ef09_d,,,116.21.133.82,广东 广州,00:07:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5446,,2019-01-07 00:00:06
d1977c4d68d211137ab9d3cfffe18ff9_d,11-虚拟软件网络配置-添加配置虚拟网卡_batch,,223.72.61.147,北京 北京,00:04:07,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1896,,2019-01-06 23:54:57
d1977c4d68e751d823325ee166cd8d89_d,26 博客系统之生成用户对象的代码优化_batch,a206f29def8debe9f64a9a82c82aa173,116.21.12.169,广东 广州,00:04:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2910,,2019-01-06 23:53:19
d1977c4d680eaed39e66ce05f6630db9_d,,31f2385ba9cc65dba7ccb9aa5c5b7600,59.53.20.66,江西 南昌,00:21:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/6605,,2019-01-06 23:54:17
d1977c4d6839f93eb5a65ae9f7473536_d,,,116.199.58.141,广东 广州,00:03:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2128,,2019-01-06 23:48:37
d1977c4d6868cbea1f66dc4a41f28e8b_d,09 第三章第九节 python数据类型之间的转化-,e1417f8078e0f296cf84e0ea13578ad9,221.219.148.50,北京 北京,00:28:39,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/6270,,2019-01-06 23:48:58
d1977c4d68c912e626189abff0f36dc4_d,74-iptables防火墙实现企业实践初始配合_batch,3e119ab537d3c4cc0c31b9277bfd785e,114.248.107.184,北京 北京,00:34:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2094,,2019-01-06 23:48:44
d1977c4d687f58649187483ef2e359b8_d,02-添加用户_batch,4165149427735af65fde11f2198e3c45,223.104.170.153,江西 未知,00:09:22,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/740,,2019-01-06 23:54:43
d1977c4d68a00011945a62229d127463_d,06 python s16 day001 python基础  用户交互和条件判断_batch,fafb0bd4a05b172aaf617027a90d70bd,114.95.107.244,上海 上海,00:08:24,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse/3937,,2019-01-06 23:47:51
d1977c4d68ac38c524c938250855523d_d,07 第三章第七节 python基础数据类型之 dict 01,ef8f9ab12b028e8c3b16bc317643e953,39.187.90.130,浙江 宁波,00:11:27,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/6261,,2019-01-06 23:49:00
d1977c4d68443c0f92b167927102b9c4_d,08员工信息表作业讲解-卡覅update修改功能2_batch,,120.231.115.175,中国 未知,00:09:39,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/213,,2019-01-06 23:47:00
d1977c4d68827d48610540b71c931f1b_d,139常用模块学习-logging模块进阶_batch,,123.14.50.74,河南 郑州,00:00:29,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse/323,,2019-01-06 23:48:54
d1977c4d68bb8b3daed8685fc2b2a9bc_d,12Python安装和Hello World,,115.200.246.233,浙江 杭州,00:06:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/69,,2019-01-06 23:46:47
d1977c4d68f1f50a6bb3f8aa98e5b0a2_d,04三级菜单作业讲解之装逼版2_batch,,114.242.250.202,北京 北京,00:19:24,0,移动端,Mac OS X (iPhone),Chrome Mobile,https://m.luffycity.com/study/videocourse/297,,2019-01-06 23:47:04
d1977c4d68b0ec538d2b96ebab4cf422_d,10-虚拟软件网络配置-配置虚拟网络信息_batch,,223.72.61.147,北京 北京,00:07:13,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1895,,2019-01-06 23:48:01
d1977c4d68f4b695d9c281066b44f7f5_d,,,116.21.133.82,广东 广州,00:10:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/5446,,2019-01-06 23:46:51
d1977c4d6888c116b2eed406b8981cca_d,08 b第一章第六节 运行第一个python代码补充,fc275c6ff2bfd57e859fa020c73d1dab,183.2.198.43,广东 东莞,00:09:34,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/6230,,2019-01-06 23:42:32
d1977c4d687027a65e1efa6f8b44843b_d,55-实时同步软件部署-inotify_batch,99ede107e6e2c460c69ee80cf19f634e,220.170.50.156,湖南 长沙,00:00:10,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse/2409,,2019-01-06 23:41:51
d1977c4d687027a65e1efa6f8b44843b_d,55-实时同步软件部署-inotify_batch,,183.206.27.189,江苏 南京,00:03:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2409,,2019-01-06 23:49:07
d1977c4d68be3bb7b5251567788449f2_d,41列表练习题讲解_batch,01e0e2fa764185acaf501f08cb7953de,119.123.43.179,广东 深圳,00:00:21,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/155,,2019-01-06 23:42:01
