视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d688bce4038516b3a0487de5a_d,79-forms组件的渲染标签功能_batch,,183.12.100.156,广东 深圳,00:00:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2653,,2018-10-28 17:00:53
d1977c4d68c2e5028ab5ff8dfb6a223b_d,深圳开班s1 part 1,344732935266de0bdf866d8af907e772,61.135.161.20,北京 北京,00:01:18,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/3454,,2018-10-29 00:01:42
d1977c4d6838ae3e8ac5b6ef754705ea_d,24While循环,5ab95ca87697fc0a523d1d44c75cf77f,221.222.134.239,北京 北京,00:26:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/71,,2018-10-29 00:04:11
d1977c4d687a2bf8c9031eb4e3a73100_d,16解决粘包问题-终极版本_batch,5d2ca48121919fdde4a8809596710d30,119.123.100.104,广东 深圳,00:05:59,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=823,,2018-10-29 00:01:40
d1977c4d68ae15366bd1cd5675013a79_d,,c75562d267bc860a6c1748915345cac5,117.37.227.184,陕西 咸阳,00:07:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/864,,2018-10-29 00:02:58
d1977c4d689cbac7f3378c57a7fd59a7_d,,,58.213.184.178,江苏 南京,00:00:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4281,,2018-10-28 23:56:19
d1977c4d68fbd797fc870d0c705c3334_d,,,180.172.32.229,上海 上海,00:08:12,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/1995,,2018-10-28 23:55:41
d1977c4d68a76c130ad52c4d36e8a7da_d,,,183.226.115.102,重庆 重庆,00:09:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1862,,2018-10-28 23:54:00
d1977c4d68a2b69199c1ab96b81c24f4_d,,c21ba64ea31897c5053bc9ab166ccc8c,180.169.127.118,上海 上海,00:03:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4509,,2018-10-28 23:56:02
d1977c4d687a2bf8c9031eb4e3a73100_d,16解决粘包问题-终极版本_batch,5d2ca48121919fdde4a8809596710d30,119.123.100.104,广东 深圳,00:06:00,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=823,,2018-10-28 23:56:34
d1977c4d68761cd96129336ae2fb367a_d,,,27.191.197.15,河北 唐山,00:06:49,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3884,,2018-10-28 23:55:32
d1977c4d689cbac7f3378c57a7fd59a7_d,,,58.213.184.178,江苏 南京,00:00:30,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4281,,2018-10-28 23:54:36
d1977c4d68890a219b72b0d338ecb500_d,46-keepalived高可用服务部署配置说明_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.45,宁夏 银川,00:13:13,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2029,,2018-10-28 23:52:44
d1977c4d6879c3b206af80a75dda45fa_d,15 单表下的分组查询1_batch,,125.92.168.93,广东 中山,00:00:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2594,,2018-10-28 23:56:10
d1977c4d6853eb5b54f24ead015f6182_d,30-数据库服务数据迁移实践说明_batch,,113.250.252.208,重庆 重庆,00:04:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2103,,2018-10-28 23:55:19
d1977c4d686b62a74ff5593c5e088254_d,38列表类型_batch,,82.33.90.253,英国 未知,00:22:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/158,,2018-10-28 23:53:40
d1977c4d68d6bb302d647a44d2d7e062_d,06基于socket实现简单套接字通信,,123.118.72.223,北京 北京,00:16:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/800,,2018-10-28 23:53:53
d1977c4d683866561f597906a12f1e75_d,,,180.172.32.229,上海 上海,00:06:58,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/1995,,2018-10-28 23:48:24
d1977c4d68c2a0f419deedf51588be9d_d,15解决粘包问题-简单版本_batch,5d2ca48121919fdde4a8809596710d30,119.123.100.104,广东 深圳,00:06:04,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=822,,2018-10-28 23:46:42
d1977c4d686cec8a0183ba5a24ae42a9_d,97函数-函数练习题_batch,,223.157.212.216,湖南 娄底,00:01:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/217,,2018-10-28 23:52:34
d1977c4d689dea2b2cb9e83ccc69e6f0_d,68-固定定位案例_固定导航栏_batch,,113.104.219.241,广东 深圳,00:10:32,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/4007,,2018-10-28 23:53:55
d1977c4d68c13502243bcdc0f21ed51e_d,,c75562d267bc860a6c1748915345cac5,117.37.227.184,陕西 咸阳,00:09:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/864,,2018-10-28 23:43:44
d1977c4d68e28384fd7d47d0fffa2282_d,45-keepalived高可用服务部署实践-02_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.45,宁夏 银川,00:04:45,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2029,,2018-10-28 23:48:13
d1977c4d686df83617f5a835cd2ed05d_d,83-小米商城作业结构分析一_batch,d7a9d5bac8d76006c7b766f90770ad05,183.211.164.4,江苏 镇江,00:03:26,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2533,,2018-10-28 23:43:32
d1977c4d686301f6a36d0df4c86a709d_d,71-z-index的用途_batch,d7a9d5bac8d76006c7b766f90770ad05,183.211.164.4,江苏 镇江,00:00:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2533,,2018-10-28 23:54:06
d1977c4d68d806bedadf447992b6895e_d,33 ASCII码与二进制_batch,,223.72.71.161,北京 北京,00:00:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/153,,2018-10-28 23:52:38
d1977c4d6885198a5536f418878124ea_d,,,180.172.32.229,上海 上海,00:05:30,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/1995,,2018-10-28 23:45:05
d1977c4d68099ca8e1c3c75fba3c5726_d,32二进制转换小练习讲解_batch,,223.72.71.161,北京 北京,00:00:06,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/152,,2018-10-28 23:53:52
d1977c4d6878be6f3c96a97c9b9ec8dd_d,,17be15e6cb9444bc138b38e3cc12958a,27.17.223.238,湖北 武汉,00:21:44,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/4545,,2018-10-28 23:52:42
d1977c4d6835797174fee1e93aa8de84_d,,,27.191.197.15,河北 唐山,00:08:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3884,,2018-10-28 23:53:41
