视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d685dd75adaf7caf04656f8bc_d,41 pymysql模块之增删改查_batch,,114.84.253.154,上海 上海,00:17:43,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1810,,2018-08-30 00:08:23
d1977c4d686bfe9ae153fe8184552710_d,25-数据传输参数说明_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.89,宁夏 银川,00:05:11,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2379,,2018-08-30 00:00:57
d1977c4d685034411f97e40b555f8808_d,,,124.128.33.202,山东 济南,00:09:50,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/1984,,2018-08-29 23:59:24
d1977c4d68a376bf0bb5450f906dc7ec_d,01-django基础介绍_batch,,115.196.195.98,浙江 杭州,00:03:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2535,,2018-08-29 23:58:55
d1977c4d68a376bf0bb5450f906dc7ec_d,01-django基础介绍_batch,,115.196.195.98,浙江 杭州,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3050,,2018-08-29 23:59:44
d1977c4d68a376bf0bb5450f906dc7ec_d,01-django基础介绍_batch,,115.196.195.98,浙江 杭州,00:00:19,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3050,,2018-08-29 23:58:59
d1977c4d68086ea296177243f4b38ade_d,,,115.196.195.98,浙江 杭州,00:00:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3050,,2018-08-30 00:01:04
d1977c4d6892af7847a1792becd016c5_d,04 windows平台mysql密码设置与破解_batch,,36.63.176.201,安徽 芜湖,00:04:27,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/1273,,2018-08-29 23:57:44
d1977c4d6806cfa03d39b1a9b0d5c2e5_d,13、Git分支01_batch,e1417f8078e0f296cf84e0ea13578ad9,221.221.14.125,北京 北京,00:03:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3573,,2018-08-29 23:58:17
d1977c4d680eb0ae0788c8312de83bb1_d,01 博客系统之功能需求_batch,7d26f4d9ede7c5f92c7013dcf5a42b43,171.210.209.4,四川 未知,00:00:32,0,PC端,Linux,Chrome,https://m.luffycity.com/study,,2018-08-30 00:01:07
d1977c4d6819abbc76c336102899c3c9_d,78-forms组件的校验功能_batch,7d26f4d9ede7c5f92c7013dcf5a42b43,171.210.209.4,四川 未知,00:00:05,0,PC端,Linux,Chrome,https://m.luffycity.com/study,,2018-08-29 23:59:35
d1977c4d68a668ef8dc73e836060c2c2_d,47-单行文本垂直居中_batch,ff4c2cd49421dfedddb1133bee3c9fe5,182.36.241.99,山东 东营,00:08:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2501,,2018-08-29 23:57:55
d1977c4d68cca0dbc0ed8f702fc3cacb_d,,,183.69.201.154,重庆 重庆,00:11:30,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3054,,2018-08-30 00:01:02
d1977c4d68babc1d9836a0d20e8261be_d,40 pymysql模块之sql注入_batch,,114.84.253.154,上海 上海,00:09:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1810,,2018-08-30 00:00:20
d1977c4d68dce4cd783a089150f96827_d,24-数据传输工作方式_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.89,宁夏 银川,00:10:49,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2378,,2018-08-30 00:01:21
d1977c4d68e533f417408e9ca139a5e8_d,22-Thread对象的其他属性或方法_batch,,49.82.88.174,江苏 淮安,00:00:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/875,,2018-08-29 23:59:37
d1977c4d689f8177dfd22436ee5aef6d_d,36、jenkins创建Maven Job_batch,,113.111.81.184,广东 广州,00:07:44,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3595,,2018-08-29 23:59:37
d1977c4d6839c35d64fd629f3a74a3c6_d,23-数据传输同步原理_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.89,宁夏 银川,00:01:36,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2377,,2018-08-29 23:57:15
d1977c4d68493d3902d3377ad7fb1934_d,66-固定定位案例_返回顶部_batch,6273d6b2df94e2ead42465ea9c24f882,119.39.17.116,湖南 长沙,00:09:23,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2529,,2018-08-29 23:58:45
d1977c4d68d6e3b5001055ca050deefe_d,73-iptables防火墙状态机制策略配置实践_batch,,117.181.21.78,广西 南宁,00:11:22,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2102,,2018-08-30 00:00:23
d1977c4d68c327b733e466ec48cdfa5e_d,,,183.226.114.209,重庆 重庆,00:19:15,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/819,,2018-08-29 23:59:02
d1977c4d685a15b5df14148c1cc20bb2_d,22-备份服务特性说明_batch,d2a999bf293e6e77b5ec2f5113ed62c4,111.50.235.89,宁夏 银川,00:02:09,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2376,,2018-08-30 00:01:07
d1977c4d687aca24ac0d03b563bddcb9_d,07博客系统之创建项目与迁移表_batch,65e411ffc8b507b0ca6755e9c6defd9a,60.176.4.107,浙江 杭州,00:00:10,0,PC端,Windows,Opera,https://www.luffycity.com/micro/play/2897,,2018-08-29 23:59:54
d1977c4d684e201569e0931a6547b6f0_d,21-进程与线程的区别_batch,,49.82.88.174,江苏 淮安,00:08:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/875,,2018-08-29 23:57:48
d1977c4d68b0d6cbb323cfbea4a4adb2_d,,ff4c2cd49421dfedddb1133bee3c9fe5,182.36.241.99,山东 东营,00:14:12,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2501,,2018-08-29 23:57:48
