视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d680c8b677b8683760777b7c3_d,04-变量的使用_batch,1633b3def94a680c5d5a39e57978740a,171.221.141.211,四川 成都,00:03:10,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/4015,,2018-09-25 00:10:46
d1977c4d68a3fe2a3c2e30234f3fa2fe_d,01算法入门概念_batch,,61.242.58.117,广东 广州,00:05:46,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/3665,,2018-09-25 00:10:54
d1977c4d68bdec36a72f02bd728d7892_d,26-Xshell安装与优化-上_batch,,221.221.146.175,北京 北京,00:16:23,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2137,,2018-09-25 00:10:11
d1977c4d686a37135fd9ff40f6059dc5_d,11-操作系统组成-Linux发展过程,,221.221.146.175,北京 北京,00:00:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2137,,2018-09-25 00:10:14
d1977c4d681ef1ecdb20814cd7446ca9_d,57字符编码的转换_batch,61a6819d105a64bb75b716e2961b3bf5,221.198.208.178,天津 天津,00:18:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/177,,2018-09-25 00:11:40
d1977c4d68e44c76ef5249131874f41f_d,02 python s5 day 27 ftp项目框架搭建,,111.10.253.95,重庆 重庆,00:15:44,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/842,,2018-09-24 23:52:43
d1977c4d68e059acf5aaa3740c112f83_d,,,61.183.146.140,湖北 武汉,00:09:39,38.58 MB,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/1423,,2018-09-25 00:05:03
d1977c4d680966321e56381c611fc089_d,56字符怎么存到硬盘上的_batch,61a6819d105a64bb75b716e2961b3bf5,221.198.208.178,天津 天津,00:03:41,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/176,,2018-09-24 23:52:49
d1977c4d681140715069afece7263b7d_d,08高级语言-编译型,,14.30.136.245,广东 广州,00:00:11,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1416,,2018-09-24 23:46:52
d1977c4d686cec8a0183ba5a24ae42a9_d,97函数-函数练习题_batch,,180.160.42.167,上海 上海,00:05:38,0,PC端,Windows,Chrome,https://www.luffycity.com/classmate/play/148,,2018-09-24 23:52:19
d1977c4d681e69c4b0cf83d27df99793_d,,,36.63.176.138,安徽 芜湖,00:10:12,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2227,,2018-09-24 23:45:19
d1977c4d688ebc390998420d3cd7503a_d,,,219.133.156.242,广东 深圳,00:00:34,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2507,,2018-09-24 23:46:46
d1977c4d68e44c76ef5249131874f41f_d,02 python s5 day 27 ftp项目框架搭建,,111.10.253.95,重庆 重庆,00:02:16,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/820,,2018-09-24 23:40:02
d1977c4d68309caab06f1a2714db050e_d,03 python s5 day 27 ftp项目用户认证,,111.10.253.95,重庆 重庆,00:00:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/820,,2018-09-24 23:39:09
d1977c4d68818b331ef47d66ee5b6400_d,13粘包底层原理分析_batch,,111.10.253.95,重庆 重庆,00:00:03,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/820,,2018-09-24 23:39:19
d1977c4d68ec41551b20203591cdb905_d,64作业需求_batch,,180.160.42.167,上海 上海,00:03:42,0,PC端,Windows,Chrome,https://www.luffycity.com/classmate/play/148,,2018-09-24 23:39:46
d1977c4d687fe0949bbee46da30604c1_d,"06-常用标签一之ul,ol,div,img,span_batch",,123.116.50.15,北京 北京,00:56:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1858,,2018-09-24 23:40:21
d1977c4d68ac7508b271456dbc441d76_d,45-JS作业思路分析和HTML5存储技术_batch,1633b3def94a680c5d5a39e57978740a,171.221.141.211,四川 成都,00:15:18,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/4015,,2018-09-24 23:40:16
d1977c4d688bdf5ebe7790360a8322d4_d,04 python s5 day 27 ftp项目制定标准定长消息头,,111.201.242.241,北京 北京,00:26:51,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/843,,2018-09-24 23:39:41
d1977c4d6826405cc2dd4c1011ebbb21_d,40协程实现与总结_batch,,117.37.228.74,陕西 咸阳,00:17:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1263,,2018-09-24 23:38:52
d1977c4d68c643f9049930139716db32_d,,877089441fa90b1cddc54221e34bcacb,111.196.103.217,北京 北京,00:21:49,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4119,,2018-09-24 23:31:41
d1977c4d68357cfdf9f1e02f726df4ba_d,23绑定方法与非绑定方法介绍_batch,,118.113.49.137,四川 成都,00:07:41,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/665,,2018-09-24 23:31:36
d1977c4d68ac7508b271456dbc441d76_d,45-JS作业思路分析和HTML5存储技术_batch,1633b3def94a680c5d5a39e57978740a,171.221.141.211,四川 成都,00:05:59,0,PC端,Mac OS X,Safari,https://www.luffycity.com/micro/play/1891,,2018-09-24 23:33:49
d1977c4d68357cfdf9f1e02f726df4ba_d,23绑定方法与非绑定方法介绍_batch,,118.113.49.137,四川 成都,00:00:46,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:33:07
d1977c4d6898e2694ce2ee13aa187278_d,80 博客系统之基于bs4模块防御xss攻击_batch,5f9ad22c709ff56d88bbe4ab5baa2393,221.218.220.198,北京 北京,00:07:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3050,,2018-09-24 23:31:34
d1977c4d68925d8afc947d0076a7409c_d,38进程池线程池小练习_batch,,183.226.112.117,重庆 重庆,00:13:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1265,,2018-09-24 23:32:26
d1977c4d683bd7b934d6ceeee35640e1_d,55字符编码回顾_batch,,118.113.49.137,四川 成都,00:01:04,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:31:20
d1977c4d68bc8ebda708964565ffdc5b_d,54 16进制与2进制的换算_batch,,118.113.49.137,四川 成都,00:00:19,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:31:10
d1977c4d68c56364a290ee7aa9d5fd39_d,59Python3编码转换语法_batch,,118.113.49.137,四川 成都,00:00:01,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:32:36
d1977c4d689bac1d72b7f7c8d50b7167_d,61Python bytes类型介绍_batch,,118.113.49.137,四川 成都,00:00:02,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:32:10
d1977c4d68bc8ebda708964565ffdc5b_d,54 16进制与2进制的换算_batch,,118.113.49.137,四川 成都,00:00:01,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:31:28
d1977c4d68c9f246569853c4a64ba1d4_d,48字典类型及特性_batch,,118.113.49.137,四川 成都,00:00:01,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/3455,,2018-09-24 23:32:29
