视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68340a5bd7628ed024e6ab9b_d,05 如何使用类_batch,d596d329f48ec80be16895d79798fd96,116.77.176.29,广东 深圳,00:13:09,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/406,,2019-01-06 00:00:34
d1977c4d68fffb2c35478af93c3c3789_d,,,113.128.109.71,山东 济南,00:10:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4103,,2019-01-06 00:06:25
d1977c4d68f5d2f920b4b88114fc2b09_d,04简单判断时间复杂度_batch,ce7cfa34cd73fc96a3270721e2a49890,114.245.216.238,北京 北京,00:01:30,0,PC端,Windows,Chrome,https://www.luffycity.com/classmate/play/284,,2019-01-06 00:01:57
d1977c4d6818ecded84667a4b70e8167_d,,ce7cfa34cd73fc96a3270721e2a49890,114.245.216.238,北京 北京,00:00:24,0,PC端,Windows,Chrome,https://www.luffycity.com/classmate/play/284,,2019-01-06 00:06:12
d1977c4d6815d9a138ce7c381fd52adc_d,48-keepalived高可用服务监听虚拟地址_batch,,106.112.73.120,河北 邢台,00:07:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2412,,2019-01-06 00:00:56
d1977c4d681fdf8526aafb2bb8bddf58_d,08 a第一章第六节 运行第一个python程序,fe01d67a002dfa0f3ac084298142eccd,183.220.168.89,四川 眉山,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/6227,,2019-01-06 00:00:43
d1977c4d68a9c80597b1a1acd756297e_d,04 定义类与实例化出对象_batch,d596d329f48ec80be16895d79798fd96,116.77.176.29,广东 深圳,00:02:54,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/406,,2019-01-06 00:01:29
d1977c4d6812def8327c70e42c0aa15e_d,,,117.22.251.204,陕西 西安,00:09:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2344,,2019-01-06 00:00:32
d1977c4d6899b9c9f0a65de5eae139cd_d,06 第一章第四节 python的种类,fe01d67a002dfa0f3ac084298142eccd,183.220.168.89,四川 眉山,00:00:18,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/6242,,2019-01-06 00:01:21
d1977c4d685f4d62c54474d75edddfc4_d,25-DOM对象的获取_batch,,113.110.250.58,广东 深圳,00:08:45,0,移动端,Mac OS X (iPad),Mobile Safari,https://www.luffycity.com/micro/play/1931,,2019-01-06 00:01:52
d1977c4d68af9a322da18c4beb015767_d,03 python s16 day018 python基础 类与类之间的关系_batch,96c5727dfc1706ec6e731fa13b09b00b,182.85.212.4,江西 南昌,00:31:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4437,,2019-01-06 00:00:27
