视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d680a6221780e14556ae9c38c_d,24 博客系统之media配置1_batch,,116.208.26.181,湖北 襄阳,00:00:17,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2912,,2019-01-20 00:05:13
d1977c4d68423c4649ab59e51a389c9d_d,01OSS产品介绍,,27.18.38.238,湖北 武汉,00:00:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4806,,2019-01-20 00:03:23
d1977c4d6865d4ea9dfa28cf7dc3bde1_d,44基于gevent模块实现并发的套接字通信_batch,,223.72.88.232,北京 北京,00:07:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1090,,2019-01-20 00:04:04
d1977c4d68423c4649ab59e51a389c9d_d,01OSS产品介绍,,27.18.38.238,湖北 武汉,00:00:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4806,,2019-01-20 00:03:51
d1977c4d6851704cd135334ba9d0ed03_d,08 第三章第八节 python基础数据类型之 set 01,,58.248.237.126,广东 广州,00:06:28,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/6265,,2019-01-20 00:05:12
d1977c4d68c040de75b52782859039ba_d,18日志-工具,,27.18.38.238,湖北 武汉,00:00:48,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4806,,2019-01-19 23:58:48
d1977c4d6884c2202b4481d524886607_d,83-forms组件校验的局部钩子_batch,,116.208.26.181,湖北 襄阳,00:00:58,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2912,,2019-01-19 23:56:56
d1977c4d685eceb0adeb55061ed9b94d_d,84-form组件之全局钩子校验_batch,,116.208.26.181,湖北 襄阳,00:00:05,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2912,,2019-01-19 23:58:49
d1977c4d687ffcd1b1038a5a87bdf4da_d,01,25ab483dd6e13869ac40e1d1d8e1f96d,119.123.205.86,广东 深圳,00:19:47,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/courses/68/common-problems,,2019-01-20 00:03:35
d1977c4d6807fc0bb4ec4ea04a1b131f_d,17高级设置-性能优化,,27.18.38.238,湖北 武汉,00:01:19,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4806,,2019-01-19 23:58:49
