视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d683255a0086015f6c87b78d2_d,83-函数-在函数里修改列表数据_batch,8f705f924b12e9241a6be7459d884f7b,223.12.170.41,山西 太原,00:04:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/201,,2019-01-17 00:00:00
d1977c4d68878023e4b5f220d7050cf0_d,92-ansible软件剧本项目编写-rsync服务_batch,6921c4b9e590c027032d648d180015e1,27.152.160.254,福建 厦门,00:06:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2433,,2019-01-17 00:00:20
d1977c4d68d96fdbfab4123016be21a8_d,01 第五章第一节对象的内存地址id-,4055a475382f6d49b808cf11169ad353,220.167.41.154,四川 成都,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/6283,,2019-01-17 00:04:44
d1977c4d6826405cc2dd4c1011ebbb21_d,40协程实现与总结_batch,,106.38.63.134,北京 北京,00:01:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1265,,2019-01-17 00:02:18
d1977c4d68a28befb7e843c8fa9baee4_d,22流量分支-多分支,,117.181.196.78,广西 南宁,00:03:43,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/79,,2019-01-17 00:00:19
d1977c4d689fbec6bf71eddc32bc3c9c_d,03 递归的作用？_batch,2412d0805c81765fc85c6cf6268c4a68,116.237.20.24,上海 上海,00:08:26,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/207,,2019-01-17 00:04:01
d1977c4d6894ff2b021a3eb01d4ea1d3_d,82-函数-在函数里修改全局变量_batch,8f705f924b12e9241a6be7459d884f7b,223.12.170.41,山西 太原,00:04:27,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/201,,2019-01-16 23:54:15
d1977c4d689d297c13f8361f44c673ba_d,21流量控制-单双分支,,117.181.196.78,广西 南宁,00:01:13,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/73,,2019-01-17 00:00:07
d1977c4d68cb608eea03894d78482ef5_d,84-函数-嵌套函数_batch,,125.86.111.233,重庆 重庆,00:24:57,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/194,,2019-01-16 23:59:56
d1977c4d68cf37a7a972c79c4a603bce_d,111 delve调式介绍和使用,298dacb8282ac288650c7d6ea2022401,115.195.36.236,浙江 杭州,00:13:37,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/5367,,2019-01-16 23:58:56
