视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68602bde7cb962cfe915104d_d,,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:00:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2904,,2018-06-30 23:58:01
d1977c4d68a0474c48767d27673e618b_d,10 基于双下划线的跨表查询之多对多2_batch,53cb7dfb98b6ad1623fbb53a560eaef2,117.158.202.2,河南 郑州,00:00:48,0,PC端,Windows,搜狗,https://www.luffycity.com/micro/play/2593,,2018-07-01 00:04:06
d1977c4d6861ddfe32aa4422476d4cf2_d,17抽象类与归一化_batch,90089d481d8e79fe1d2f6fa4abb57998,140.243.54.148,福建 未知,00:19:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/573,,2018-07-01 00:04:32
d1977c4d6853eca593324208252be01f_d,05 python s5 day 27 ftp项目文件下载功能开发,e49b749a8c3d9206f36b7451b440402d,219.142.248.220,北京 北京,00:23:14,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/828,,2018-06-30 23:52:50
d1977c4d68dd1307815b7e4e5d5de663_d,21作业介绍_batch,e49b749a8c3d9206f36b7451b440402d,219.142.248.220,北京 北京,00:00:16,0,PC端,Linux,Chrome,https://www.luffycity.com/micro/play/828,,2018-06-30 23:52:50
d1977c4d684e2ff2aafef3a85be33529_d,14继承的实现原理_batch,348cbc216499c4c682ca83a8eea3c5d9,223.87.207.215,四川 成都,00:06:33,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/407,,2018-06-30 23:55:59
d1977c4d68c087c0481f476a8415da2e_d,49 索引原理_batch,2366db0b1dc73126cb72585120f44159,139.205.16.70,四川 德阳,00:03:55,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1818,,2018-06-30 23:53:05
d1977c4d68ca3ea7e41284ab38b07541_d,16组合_batch,90089d481d8e79fe1d2f6fa4abb57998,140.243.54.148,福建 未知,00:14:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/573,,2018-06-30 23:50:40
d1977c4d685fee4305aef3a52ca15dab_d,48 函数与流程控制_batch,2366db0b1dc73126cb72585120f44159,139.205.16.70,四川 德阳,00:05:21,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1818,,2018-06-30 23:52:05
d1977c4d685b065e159b1d4176b537b6_d,09 基于双下划线的跨表查询之多对多1_batch,53cb7dfb98b6ad1623fbb53a560eaef2,117.158.202.2,河南 郑州,00:10:49,0,PC端,Windows,搜狗,https://www.luffycity.com/micro/play/2593,,2018-06-30 23:51:38
d1977c4d681ae5c0a478934926be7a3b_d,14-1 博客系统之登录验证_batch,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:05:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2906,,2018-06-30 23:52:53
d1977c4d68aa6af24825575cb3859274_d,08 博客系统之登录页面的设计_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:03:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:50:21
d1977c4d681ae5c0a478934926be7a3b_d,14-1 博客系统之登录验证_batch,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:01:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2985,,2018-06-30 23:52:33
d1977c4d681ae5c0a478934926be7a3b_d,14-1 博客系统之登录验证_batch,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:02:59,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2985,,2018-06-30 23:52:02
d1977c4d68bc10a5c75c5c813a63ad1b_d,17-静态文件配置1_batch,46ab452aa4ead12eacb118b92c319241,221.220.96.243,北京 北京,00:03:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2551,,2018-06-30 23:50:27
d1977c4d68468eed64caf5159a75c173_d,47 事务_batch,2366db0b1dc73126cb72585120f44159,139.205.16.70,四川 德阳,00:06:45,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1818,,2018-06-30 23:45:15
d1977c4d682012038348069612b13869_d,,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:00:08,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2985,,2018-06-30 23:26:59
d1977c4d687aca24ac0d03b563bddcb9_d,07博客系统之创建项目与迁移表_batch,618b0f514253119edd6ff124a9911eb5,183.17.237.138,广东 深圳,00:05:56,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:26:12
d1977c4d68e3a276a14e438cbbfcd6c7_d,,534b44a19bf18d20b71ecc4eb77c572f,221.222.188.5,北京 北京,00:00:01,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2974,,2018-06-30 23:45:18
d1977c4d68808682362818e4d132f3a3_d,,534b44a19bf18d20b71ecc4eb77c572f,221.222.188.5,北京 北京,00:00:12,0,PC端,Mac OS X,Chrome,https://www.luffycity.com/micro/play/2974,,2018-06-30 23:46:05
d1977c4d682012038348069612b13869_d,,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:01:20,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2906,,2018-06-30 23:46:07
d1977c4d682012038348069612b13869_d,,472d46cb829018f9dbd65fb8479a49bb,113.69.33.181,广东 佛山,00:01:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2906,,2018-06-30 23:26:50
d1977c4d68b2c013cbf7afc7bf78eb38_d,,2366db0b1dc73126cb72585120f44159,139.205.16.70,四川 德阳,00:05:29,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1818,,2018-06-30 23:23:34
d1977c4d68bd294686a4e2616db8123e_d,15在子类中重用父类的方法或属性_batch,90089d481d8e79fe1d2f6fa4abb57998,140.243.54.148,福建 未知,00:17:35,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/573,,2018-06-30 23:21:05
d1977c4d68bd294686a4e2616db8123e_d,15在子类中重用父类的方法或属性_batch,90089d481d8e79fe1d2f6fa4abb57998,140.243.54.148,福建 未知,00:00:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/573,,2018-06-30 23:22:01
d1977c4d68f5b52b314a5e2b6f7f9323_d,15-路飞-第36章-全网监控项目说明_batch,e1417f8078e0f296cf84e0ea13578ad9,221.221.9.158,北京 北京,00:04:06,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3272,,2018-06-30 23:17:36
d1977c4d684b76f455f74a6d75c4b149_d,06 博客系统之表结构设计5_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:11:14,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:17:35
d1977c4d687aca24ac0d03b563bddcb9_d,07博客系统之创建项目与迁移表_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:00:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:16:25
d1977c4d684b76f455f74a6d75c4b149_d,06 博客系统之表结构设计5_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:00:01,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:15:50
d1977c4d684b76f455f74a6d75c4b149_d,06 博客系统之表结构设计5_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:00:02,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:15:27
d1977c4d684b76f455f74a6d75c4b149_d,06 博客系统之表结构设计5_batch,618b0f514253119edd6ff124a9911eb5,183.17.233.2,广东 深圳,00:00:10,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2898,,2018-06-30 23:15:13
