视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d68494c0680b08de865e931bb_d,24绑定方法与非绑定方法的使用_batch,06ac4610c40d5abd082d185441b9570c,210.22.157.149,上海 上海,00:00:04,0,PC端,Windows,Opera,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzY2Ng,,2018-08-08 22:55:34
d1977c4d6898e2694ce2ee13aa187278_d,80 博客系统之基于bs4模块防御xss攻击_batch,d3cd011501f7831ec9b44ca31a435d13,112.65.1.115,上海 上海,00:05:22,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzMwNTY,,2018-08-08 22:55:05
d1977c4d68d1fb49a033ce0be685aa2a_d,24-简单认识一下margin_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:05:30,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:35:50
d1977c4d6857614f9490239e32f38a60_d,79 博客系统之bs4的简单应用_batch,d3cd011501f7831ec9b44ca31a435d13,112.65.1.115,上海 上海,00:02:43,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzMwNTY,,2018-08-08 22:54:28
d1977c4d68c61b0354ba7267112dd3f5_d,23-使用border制作三角形_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:03:29,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:36:18
d1977c4d68437e1a383ee12883465f58_d,33try...except...详细用法_batch,01f8343e378b1ae8d0b66c992e7f7563,125.80.231.231,重庆 重庆,00:00:09,0,PC端,Windows,Opera,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzY3MA,,2018-08-05 02:35:50
d1977c4d68de4a7268e449a847b49963_d,28自定义元类控制类的创建_batch,01f8343e378b1ae8d0b66c992e7f7563,125.80.231.231,重庆 重庆,00:00:16,0,PC端,Windows,Opera,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzY3MA,,2018-08-05 02:36:15
d1977c4d687065b75603514998f34fb1_d,,d3cd011501f7831ec9b44ca31a435d13,112.65.1.115,上海 上海,00:05:57,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzMwNTY,,2018-08-08 22:48:09
d1977c4d68630b028d97739b89b0b9a9_d,48多路复用IO模型_batch,3e22b30be4eb9877fb31334e39b39ea7,183.154.94.116,浙江 金华,00:00:45,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEwODg,,2018-08-04 23:58:42
d1977c4d683698c15d335c67c385153a_d,29-url控制总结_batch,ca0c2544876ad91e74487d6fbe10674b,118.116.19.214,四川 成都,00:06:02,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI1NTk,,2018-08-04 23:58:35
d1977c4d68348f28530792869573128c_d,57-相对定位的介绍_batch,,183.236.0.60,广东 广州,00:00:03,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI2NTg,,2018-08-08 22:47:30
d1977c4d6838c793e5df83b6a2961311_d,22-认识border_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:07:27,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:31:51
d1977c4d685da6a74692c6f4e657d55a_d,47 博客系统之文章详情页的inclution_tag_batch,c2defa083bf65b787ef8c6fb26c20dff,113.111.217.178,广东 广州,00:28:46,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5ODk,,2018-08-04 23:58:17
d1977c4d682f74bcdbf8d8aa71c92c08_d,49-keepalived高可用服务监控负载服务_batch,e4d5cdbe6c4629dbf95b8d960ae84016,222.209.11.168,四川 成都,00:12:22,0,PC端,Windows,Firefox,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIwNDA,,2018-08-04 23:58:50
d1977c4d68eff6eeb4bcca627da7830b_d,21-清除某些标签默认的padding_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:04:53,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:32:24
d1977c4d686301f6a36d0df4c86a709d_d,71-z-index的用途_batch,,183.236.0.60,广东 广州,00:03:23,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI2NTg,,2018-08-08 22:48:16
d1977c4d682a2908911fb39d2bcfdf99_d,01 python s5 day 27 ftp项目需求,,61.161.217.131,辽宁 沈阳,00:00:05,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzgyOQ,,2018-08-08 22:47:42
d1977c4d68658b6bcc2f6bbfcd3c7f4f_d,46 博客系统之文章详情页的数据构建_batch,c2defa083bf65b787ef8c6fb26c20dff,113.111.217.178,广东 广州,00:09:31,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5ODk,,2018-08-04 23:58:29
d1977c4d68d0c8016aca030d275ecc2e_d,70-z-index的从父现象_batch,,183.236.0.60,广东 广州,00:05:31,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI2NTg,,2018-08-08 22:47:53
d1977c4d68ffda8dc1d89d107fa804c7_d,20-认识padding_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:07:39,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:31:54
d1977c4d68189b9db09523fd363c96e9_d,23-守护线程_batch,415e2e373c1a048693d4c00594cd3b7a,59.42.3.158,广东 广州,00:10:43,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEwODM,,2018-08-04 23:53:05
d1977c4d689d66917a8413c6c70cd45f_d,,870f5e040a6919de15acc3eb49e7bf0b,119.250.91.130,河北 廊坊,00:20:31,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzMzMDQ,,2018-08-08 22:40:04
d1977c4d682a421e8de2c57576a2de5a_d,19-盒模型的计算_batch,782a2fb2967ca1dedf90659cf5e820f7,180.174.175.99,上海 上海,00:05:28,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzIyMzQ,,2018-08-05 02:32:29
d1977c4d68920489449ca98fc68aad80_d,13-虚拟软件网络配置-虚拟机初始化配置_batch,,117.181.50.66,广西 南宁,00:00:45,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEyNTQ,,2018-08-08 22:41:01
d1977c4d682a89206c40c08a548a7ffd_d,01-课程知识介绍部分_batch,,117.181.50.66,广西 南宁,00:00:04,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEyNTQ,,2018-08-08 22:40:59
d1977c4d68743135930448164dc4362c_d,13派生_batch,,114.105.93.37,安徽 合肥,00:00:41,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzU3Mw,,2018-08-05 02:29:00
d1977c4d6871276e40d095c9fc5779c9_d,15 博客系统之基于forms组件的注册页面设计1_batch,9052f0347df654e5aeaa2b147a1e4af2,115.197.188.133,浙江 杭州,00:00:05,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5ODY,,2018-08-05 02:28:15
d1977c4d6871276e40d095c9fc5779c9_d,15 博客系统之基于forms组件的注册页面设计1_batch,9052f0347df654e5aeaa2b147a1e4af2,115.197.188.133,浙江 杭州,00:00:05,0,PC端,Mac OS X,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzI5ODY,,2018-08-05 02:28:02
d1977c4d68ca3ea7e41284ab38b07541_d,16组合_batch,,114.105.93.37,安徽 合肥,00:00:52,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzU3Ng,,2018-08-05 02:28:37
