视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d6832183a322bf3d8d8b5f94d_d,,,121.20.216.116,河北 唐山,00:10:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1858,,2018-10-08 00:14:23
d1977c4d6817d525567f55124d8fe497_d,16、GitHub使用_batch,,110.179.116.116,山西 太原,00:15:37,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3576,,2018-10-08 00:12:46
d1977c4d685fa799ca781b2605299167_d,127常用模块学习-shutil模块详解_batch,,117.61.65.144,广东 深圳,00:11:08,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/312,,2018-10-08 00:14:19
d1977c4d68bdec36a72f02bd728d7892_d,26-Xshell安装与优化-上_batch,f4f068e71e0d87bf0ad51e6214ab84e9,183.192.87.61,上海 上海,00:01:34,0,PC端,Windows,搜狗,https://www.luffycity.com/micro/play/2152,,2018-10-08 00:13:23
d1977c4d681a57693e665af3b7c67d8a_d,,,36.98.148.222,河北 未知,00:12:30,19.94 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=3894,,2018-10-08 00:12:38
d1977c4d68d806bedadf447992b6895e_d,33 ASCII码与二进制_batch,4e68a299578ad456e4e58d18de232d2f,223.72.41.84,北京 北京,00:06:32,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/153,,2018-10-08 00:12:49
d1977c4d68cf33592bf732210443075f_d,,,39.162.37.95,河南 郑州,00:11:22,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/787,,2018-10-08 00:14:02
d1977c4d68e05d833aedad1153ee863d_d,29开发工具Pycharm使用介绍,4e68a299578ad456e4e58d18de232d2f,223.72.41.84,北京 北京,00:02:41,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/86,,2018-10-08 00:13:03
d1977c4d6851a76e4798d4e21230983d_d,01 递归介绍_batch,,119.86.39.21,重庆 重庆,00:11:30,0,PC端,Mac OS X,QQ,https://www.luffycity.com/micro/play/205,,2018-10-08 00:12:55
d1977c4d685fa799ca781b2605299167_d,127常用模块学习-shutil模块详解_batch,,123.58.44.85,广东 深圳,00:07:07,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/311,,2018-10-07 23:52:26
d1977c4d685fa799ca781b2605299167_d,127常用模块学习-shutil模块详解_batch,,123.58.44.85,广东 深圳,00:00:24,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/311,,2018-10-08 00:08:26
d1977c4d688934ecfbb2d5ef64573bac_d,128常用模块学习-序列化模块详解_batch,,123.58.44.85,广东 深圳,00:00:01,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/309,,2018-10-07 23:51:21
d1977c4d68cd35a9fef34946e710e399_d,21-路飞-第36章-zabbix监控小结与web监控_batch,,113.90.39.177,广东 深圳,00:07:56,0,PC端,Windows,Firefox,https://www.luffycity.com/micro/play/3394,,2018-10-07 23:56:30
d1977c4d6887f84a6083a27f344ce905_d,19封装之如何隐藏属性_batch,61a6819d105a64bb75b716e2961b3bf5,111.166.189.53,天津 天津,00:30:03,46.87 MB,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=579,,2018-10-07 23:51:49
d1977c4d6889f812522425be68638881_d,18队列的使用_batch,,117.175.140.42,四川 成都,00:04:52,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4145,,2018-10-07 23:52:36
d1977c4d686b62a74ff5593c5e088254_d,38列表类型_batch,,211.137.127.215,陕西 西安,00:15:28,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/158,,2018-10-07 23:52:11
d1977c4d688d5ca68698af89a381eaae_d,29-节点对象对值的操作_batch,,110.52.124.73,湖南 湘潭,00:04:37,0,PC端,Windows,Microsoft Edge,https://www.luffycity.com/micro/play/1930,,2018-10-07 23:52:06
d1977c4d68306bf9f458978a817c16ef_d,32Event事件_batch,,117.175.140.42,四川 成都,00:02:44,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/4145,,2018-10-07 23:51:05
