视频ID,视频标题,自定义ID,IP地址,观众地理位置,观看时长,消耗流量,播放终端,操作系统,浏览器,观看地址,观众昵称,开始时间
d1977c4d685fb526750f69492e46f946_d,38 Navicat工具的使用_batch,093a95d23e4da5048a193d2992cbdb0e,112.114.186.35,云南 楚雄彝族自治州,00:05:21,0,移动端,Mac OS X (iPhone),Mobile Safari,https://m.luffycity.com/study/videocourse?id=1811,,2018-08-04 23:49:47
d1977c4d685fb526750f69492e46f946_d,38 Navicat工具的使用_batch,093a95d23e4da5048a193d2992cbdb0e,14.215.161.26,广东 广州,00:00:09,0,移动端,Mac OS X (iPhone),UC,aHR0cHM6Ly9tLmx1ZmZ5Y2l0eS5jb20vc3R1ZHkvdmlkZW9jb3Vyc2U_aWQ9MTgxMQ,,2018-08-05 09:20:49
d1977c4d6827af05e2fefc05760c9cf5_d,02 基于对象跨表查询之一对多_batch,472d46cb829018f9dbd65fb8479a49bb,113.69.32.184,广东 佛山,00:08:50,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2589,,2018-08-05 09:21:09
d1977c4d6853aac062c61186bbefae32_d,17 约束条件unique key_batch,09b2a4c92cf153c2a2f05a5240c59ba7,218.92.4.251,江苏 连云港,00:09:17,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/1780,,2018-08-04 23:49:24
d1977c4d68fb6ca3177ecfad94657db4_d,01 基于对象的跨表查询简介_batch,472d46cb829018f9dbd65fb8479a49bb,113.69.32.184,广东 佛山,00:03:00,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/2588,,2018-08-05 09:21:04
d1977c4d681ef76768495ba957e60bfe_d,16 约束条件not null与default_batch,09b2a4c92cf153c2a2f05a5240c59ba7,218.92.4.251,江苏 连云港,00:03:51,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/1779,,2018-08-04 23:49:14
d1977c4d68ff746b90be6795d03d6f36_d,02 MySQL简单介绍_batch,6c86c854bdc86749ca4ca8473efa5e6e,223.72.52.0,北京 北京,00:08:31,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1765,,2018-08-08 23:14:01
d1977c4d68f5b52b314a5e2b6f7f9323_d,15-路飞-第36章-全网监控项目说明_batch,e1417f8078e0f296cf84e0ea13578ad9,114.250.250.214,北京 北京,00:01:25,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/3286,,2018-08-08 23:12:24
d1977c4d683eedec950ecb13c2fb421a_d,01MySQL-开篇_batch,6c86c854bdc86749ca4ca8473efa5e6e,223.72.52.0,北京 北京,00:01:24,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1275,,2018-08-08 23:13:39
d1977c4d68c5f9dd3434d2d0a76f0e4a_d,31 单表查询的语法顺序与执行顺序总结_batch,0d63a2811403da691f5be1ee6e806a17,122.224.240.18,浙江 杭州,00:06:42,0,PC端,Windows,Firefox,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzE3OTQ,,2018-08-05 09:21:01
d1977c4d68bf64d36a02e415318c98ea_d,,32ef5880732dffeb186c0b43a5befb31,101.93.66.70,上海 上海,00:10:39,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2298,,2018-08-05 09:20:54
d1977c4d687726758faa629dcb080927_d,,09b2a4c92cf153c2a2f05a5240c59ba7,218.92.4.251,江苏 连云港,00:05:53,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/1778,,2018-08-04 23:49:11
d1977c4d6819569e2a30cbfdc9942e17_d,37异步调用与回调机制_batch,2abb01fc288cf4e5be77264dfee4c2ca,180.172.35.160,上海 上海,00:17:36,0,PC端,Windows,Chrome,https://www.luffycity.com/micro/play/1262,,2018-08-05 09:20:52
d1977c4d68d6bb302d647a44d2d7e062_d,06基于socket实现简单套接字通信,8c5cb4a8e57a127b3e895f2bb3e7308f,219.144.241.60,陕西 西安,00:20:36,0,移动端,Android Mobile,Chrome Mobile,https://m.luffycity.com/study/videocourse?id=804,,2018-08-05 09:21:05
d1977c4d683eedec950ecb13c2fb421a_d,01MySQL-开篇_batch,6c86c854bdc86749ca4ca8473efa5e6e,223.72.52.0,北京 北京,00:03:28,0,PC端,Windows,Chrome,aHR0cHM6Ly93d3cubHVmZnljaXR5LmNvbS9taWNyby9wbGF5LzEyNzU,,2018-08-08 23:14:06
d1977c4d68cb756c50259ef0c6cab9a7_d,,32ef5880732dffeb186c0b43a5befb31,101.93.66.70,上海 上海,00:01:21,0,PC端,Windows,QQ,https://www.luffycity.com/micro/play/2297,,2018-08-05 09:20:50
